STATION_NAME,ELEVATION,DATE,PRCP,Measurement Flag,SNWD,Measurement Flag,Quality Flag,Source Flag,Time of Observation,SNOW,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN
HAGERSTOWN MD US,200.9,19690922,0, ,0, , ,0,9999,0, , ,0,9999,23.3, , ,0,1800,6.7
HAGERSTOWN MD US,200.9,19690923,0, ,0, , ,0,9999,0, , ,0,9999,23.9, , ,0,1800,5
HAGERSTOWN MD US,200.9,19690924,0, ,0, , ,0,9999,0, , ,0,9999,21.7, , ,0,1800,14.4
HAGERSTOWN MD US,200.9,19690925,1.5, ,0, , ,0,9999,0, , ,0,9999,23.3, , ,0,1800,15.6
HAGERSTOWN MD US,200.9,19690926,0, ,0, , ,0,9999,0, , ,0,9999,23.3, , ,0,1800,12.2
HAGERSTOWN MD US,200.9,19690927,0, ,0, , ,0,9999,0, , ,0,9999,25.6, , ,0,1800,11.1
HAGERSTOWN MD US,200.9,19690928,3.3, ,0, , ,0,9999,0, , ,0,9999,22.8, , ,0,1800,10
HAGERSTOWN MD US,200.9,19690929,0, ,0, , ,0,9999,0, , ,0,9999,20, , ,0,1800,6.7
HAGERSTOWN MD US,200.9,19690930,0, ,0, , ,0,9999,0, , ,0,9999,22.2, , ,0,1800,5
HAGERSTOWN MD US,200.9,19691001,0, ,0, , ,0,9999,0, , ,0,9999,24.4, , ,0,1800,10
HAGERSTOWN MD US,200.9,19691002,23.4, ,0, , ,0,9999,0, , ,0,9999,22.2, , ,0,1800,16.1
HAGERSTOWN MD US,200.9,19691003,1.3, ,0, , ,0,9999,0, , ,0,9999,22.8, , ,0,1800,18.3
HAGERSTOWN MD US,200.9,19691004,0, ,0, , ,0,9999,0, , ,0,9999,23.3, , ,0,1800,12.2
HAGERSTOWN MD US,200.9,19691005,0, ,0, , ,0,9999,0, , ,0,9999,21.1, , ,0,1800,6.7
HAGERSTOWN MD US,200.9,19691006,0, ,0, , ,0,9999,0, , ,0,9999,18.9, , ,0,1800,6.1
HAGERSTOWN MD US,200.9,19691007,0, ,0, , ,0,9999,0, , ,0,9999,22.2, , ,0,1800,10.6
HAGERSTOWN MD US,200.9,19691008,2.5, ,0, , ,0,9999,0, , ,0,9999,23.9, , ,0,1800,13.9
HAGERSTOWN MD US,200.9,19691009,0, ,0, , ,0,9999,0, , ,0,9999,23.3, , ,0,1800,5.6
HAGERSTOWN MD US,200.9,19691010,0, ,0, , ,0,9999,0, , ,0,9999,22.8, , ,0,1800,7.2
HAGERSTOWN MD US,200.9,19691011,0, ,0, , ,0,9999,0, , ,0,9999,22.2, , ,0,1800,6.1
HAGERSTOWN MD US,200.9,19691012,0, ,0, , ,0,9999,0, , ,0,9999,26.7, , ,0,1800,10.6
HAGERSTOWN MD US,200.9,19691013,0, ,0, , ,0,9999,0, , ,0,9999,26.7, , ,0,1800,12.8
HAGERSTOWN MD US,200.9,19691014,0, ,0, , ,0,9999,0, , ,0,9999,24.4, , ,0,1800,13.3
HAGERSTOWN MD US,200.9,19691015,0, ,0, , ,0,9999,0, , ,0,9999,17.2, , ,0,1800,1.7
HAGERSTOWN MD US,200.9,19691016,0, ,0, , ,0,9999,0, , ,0,9999,18.9, , ,0,1800,3.3
HAGERSTOWN MD US,200.9,19691017,0, ,0, , ,0,9999,0, , ,0,9999,17.2, , ,0,1800,7.2
HAGERSTOWN MD US,200.9,19691018,0, ,0, , ,0,9999,0, , ,0,9999,17.8, , ,0,1800,1.1
HAGERSTOWN MD US,200.9,19691019,0, ,0, , ,0,9999,0, , ,0,9999,22.2, , ,0,1800,7.2
HAGERSTOWN MD US,200.9,19691020,0, ,0, , ,0,9999,0, , ,0,9999,28.3, , ,0,1800,8.3
HAGERSTOWN MD US,200.9,19691021,9.9, ,0, , ,0,9999,0, , ,0,9999,26.1, , ,0,1800,12.2
HAGERSTOWN MD US,200.9,19691022,0, ,0, , ,0,9999,0, , ,0,9999,15, , ,0,1800,5
HAGERSTOWN MD US,200.9,19691023,0, ,0, , ,0,9999,0, , ,0,9999,8.3, , ,0,1800,-1.1
HAGERSTOWN MD US,200.9,19691024,0, ,0, , ,0,9999,0, , ,0,9999,10, , ,0,1800,-5.6
HAGERSTOWN MD US,200.9,19691025,0, ,0, , ,0,9999,0, , ,0,9999,16.7, , ,0,1800,0.6
HAGERSTOWN MD US,200.9,19691026,0, ,0, , ,0,9999,0, , ,0,9999,17.8, , ,0,1800,0
HAGERSTOWN MD US,200.9,19691027,0, ,0, , ,0,9999,0, , ,0,9999,10.6, , ,0,1800,1.7
HAGERSTOWN MD US,200.9,19691028,0, ,0, , ,0,9999,0, , ,0,9999,11.1, , ,0,1800,0
HAGERSTOWN MD US,200.9,19691029,0, ,0, , ,0,9999,0, , ,0,9999,11.1, , ,0,1800,-2.2
HAGERSTOWN MD US,200.9,19691030,0, ,0, , ,0,9999,0, , ,0,9999,14.4, , ,0,1800,-1.7
HAGERSTOWN MD US,200.9,19691031,0, ,0, , ,0,9999,0, , ,0,9999,15.6, , ,0,1800,-1.1
HAGERSTOWN MD US,200.9,19691101,0, ,0, , ,0,9999,0, , ,0,9999,16.1, , ,0,1800,11.1
HAGERSTOWN MD US,200.9,19691102,6.1, ,0, , ,0,9999,0, , ,0,9999,17.2, , ,0,1800,12.8
HAGERSTOWN MD US,200.9,19691103,5.3, ,0, , ,0,9999,0, , ,0,9999,16.7, , ,0,1800,11.7
HAGERSTOWN MD US,200.9,19691104,17.5, ,0, , ,0,9999,0, , ,0,9999,13.9, , ,0,1800,3.9
HAGERSTOWN MD US,200.9,19691105,0,T,0, , ,0,9999,0,T, ,0,9999,8.3, , ,0,1800,2.2
HAGERSTOWN MD US,200.9,19691106,0, ,0, , ,0,9999,0, , ,0,9999,11.1, , ,0,1800,4.4
HAGERSTOWN MD US,200.9,19691107,1.8, ,0, , ,0,9999,0, , ,0,9999,10, , ,0,1800,3.9
HAGERSTOWN MD US,200.9,19691108,11.9, ,0, , ,0,9999,0, , ,0,9999,10, , ,0,1800,3.9
HAGERSTOWN MD US,200.9,19691109,0.8, ,0, , ,0,9999,0, , ,0,9999,11.7, , ,0,1800,6.7
HAGERSTOWN MD US,200.9,19691110,0, ,0, , ,0,9999,0, , ,0,9999,11.7, , ,0,1800,7.8
HAGERSTOWN MD US,200.9,19691111,0, ,0, , ,0,9999,0, , ,0,9999,13.9, , ,0,1800,5.6
HAGERSTOWN MD US,200.9,19691112,1.3, ,0, , ,0,9999,0, , ,0,9999,12.2, , ,0,1800,4.4
HAGERSTOWN MD US,200.9,19691113,0, ,0, , ,0,9999,0, , ,0,9999,11.1, , ,0,1800,0.6
HAGERSTOWN MD US,200.9,19691114,7.6, ,0,T, ,0,9999,0,T, ,0,9999,7.8, , ,0,1800,0
HAGERSTOWN MD US,200.9,19691115,0, ,0, , ,0,9999,0, , ,0,9999,2.2, , ,0,1800,-5.6
HAGERSTOWN MD US,200.9,19691116,0, ,0, , ,0,9999,0, , ,0,9999,10.6, , ,0,1800,-4.4
HAGERSTOWN MD US,200.9,19691117,0, ,0, , ,0,9999,0, , ,0,9999,11.7, , ,0,1800,-3.3
HAGERSTOWN MD US,200.9,19691118,0, ,0, , ,0,9999,0, , ,0,9999,13.9, , ,0,1800,2.2
HAGERSTOWN MD US,200.9,19691119,16, ,0, , ,0,9999,0, , ,0,9999,13.9, , ,0,1800,3.9
HAGERSTOWN MD US,200.9,19691120,5.1, ,0, , ,0,9999,0,T, ,0,9999,4.4, , ,0,1800,-2.8
HAGERSTOWN MD US,200.9,19691121,0, ,0, , ,0,9999,0, , ,0,9999,0.6, , ,0,1800,-7.2
HAGERSTOWN MD US,200.9,19691122,0, ,0, , ,0,9999,0, , ,0,9999,6.1, , ,0,1800,-7.8
HAGERSTOWN MD US,200.9,19691123,0, ,0, , ,0,9999,0, , ,0,9999,13.3, , ,0,1800,-2.2
HAGERSTOWN MD US,200.9,19691124,0, ,0, , ,0,9999,0, , ,0,9999,12.8, , ,0,1800,2.2
HAGERSTOWN MD US,200.9,19691125,0, ,0, , ,0,9999,0, , ,0,9999,11.7, , ,0,1800,-3.9
HAGERSTOWN MD US,200.9,19691126,0, ,0, , ,0,9999,0, , ,0,9999,10, , ,0,1800,2.2
HAGERSTOWN MD US,200.9,19691127,0, ,0, , ,0,9999,0, , ,0,9999,8.3, , ,0,1800,-6.1
HAGERSTOWN MD US,200.9,19691128,0, ,0, , ,0,9999,0, , ,0,9999,8.9, , ,0,1800,-3.9
HAGERSTOWN MD US,200.9,19691129,0, ,0, , ,0,9999,0, , ,0,9999,7.8, , ,0,1800,-4.4
HAGERSTOWN MD US,200.9,19691130,0,T,0, , ,0,9999,0,T, ,0,9999,3.3, , ,0,1800,-2.2
HAGERSTOWN MD US,200.9,19691201,0.8, ,0, , ,0,9999,0,T, ,0,9999,4.4, , ,0,1800,-1.7
HAGERSTOWN MD US,200.9,19691202,0, ,0, , ,0,9999,0, , ,0,9999,3.3, , ,0,1800,-6.7
HAGERSTOWN MD US,200.9,19691203,0,T,0, , ,0,9999,0,T, ,0,9999,6.7, , ,0,1800,-0.6
HAGERSTOWN MD US,200.9,19691204,0, ,0, , ,0,9999,0, , ,0,9999,1.1, , ,0,1800,-7.2
HAGERSTOWN MD US,200.9,19691205,0, ,0, , ,0,9999,0, , ,0,9999,3.9, , ,0,1800,-3.3
HAGERSTOWN MD US,200.9,19691206,0, ,0, , ,0,9999,0, , ,0,9999,5.6, , ,0,1800,-6.7
HAGERSTOWN MD US,200.9,19691207,5.1, ,51, , ,0,9999,51, , ,0,9999,2.2, , ,0,1800,-3.3
HAGERSTOWN MD US,200.9,19691208,11.2, ,0, , ,0,9999,0, , ,0,9999,5.6, , ,0,1800,-1.1
HAGERSTOWN MD US,200.9,19691209,0, ,0, , ,0,9999,0, , ,0,9999,5.6, , ,0,1800,-1.7
HAGERSTOWN MD US,200.9,19691210,12.2, ,0, , ,0,9999,0, , ,0,9999,3.9, , ,0,1800,-1.1
HAGERSTOWN MD US,200.9,19691211,13.5, ,0, , ,0,9999,0, , ,0,9999,9.4, , ,0,1800,3.9
HAGERSTOWN MD US,200.9,19691212,0,T,0, , ,0,9999,0,T, ,0,9999,7.2, , ,0,1800,0.6
HAGERSTOWN MD US,200.9,19691213,0, ,0, , ,0,9999,0, , ,0,9999,2.8, , ,0,1800,-5.6
HAGERSTOWN MD US,200.9,19691214,8.9, ,51, , ,0,9999,76, , ,0,9999,3.9, , ,0,1800,-2.2
HAGERSTOWN MD US,200.9,19691215,0, ,0,T, ,0,9999,0, , ,0,9999,4.4, , ,0,1800,-1.1
HAGERSTOWN MD US,200.9,19691216,0,T,0,T, ,0,9999,0,T, ,0,9999,0, , ,0,1800,-6.7
HAGERSTOWN MD US,200.9,19691217,0, ,0,T, ,0,9999,0, , ,0,9999,0.6, , ,0,1800,-5
HAGERSTOWN MD US,200.9,19691218,0, ,0,T, ,0,9999,0, , ,0,9999,0, , ,0,1800,-6.7
HAGERSTOWN MD US,200.9,19691219,0, ,0,T, ,0,9999,0, , ,0,9999,4.4, , ,0,1800,-1.7
HAGERSTOWN MD US,200.9,19691220,0, ,0, , ,0,9999,0, , ,0,9999,1.7, , ,0,1800,-3.9
HAGERSTOWN MD US,200.9,19691221,0, ,0, , ,0,9999,0, , ,0,9999,2.2, , ,0,1800,-9.4
HAGERSTOWN MD US,200.9,19691222,22.4, ,51, , ,0,9999,102, , ,0,9999,1.7, , ,0,1800,-6.7
HAGERSTOWN MD US,200.9,19691223,0, ,51, , ,0,9999,0, , ,0,9999,-0.6, , ,0,1800,-8.9
HAGERSTOWN MD US,200.9,19691224,0,T,25, , ,0,9999,0,T, ,0,9999,-3.9, , ,0,1800,-7.8
HAGERSTOWN MD US,200.9,19691225,2, ,51, , ,0,9999,25, , ,0,9999,-5, , ,0,1800,-15.6
HAGERSTOWN MD US,200.9,19691226,22.9, ,152, , ,0,9999,305, , ,0,9999,0.6, , ,0,1800,-10
HAGERSTOWN MD US,200.9,19691227,0, ,127, , ,0,9999,0, , ,0,9999,0.6, , ,0,1800,-2.8
HAGERSTOWN MD US,200.9,19691228,0, ,102, , ,0,9999,0, , ,0,9999,3.3, , ,0,1800,-5.6
HAGERSTOWN MD US,200.9,19691229,2.5, ,51, , ,0,9999,0, , ,0,9999,4.4, , ,0,1800,-5.6
HAGERSTOWN MD US,200.9,19691230,7.1, ,51, , ,0,9999,0, , ,0,9999,1.1, , ,0,1800,-1.1
HAGERSTOWN MD US,200.9,19691231,17.8, ,51, , ,0,9999,0, , ,0,9999,3.3, , ,0,1800,0
HAGERSTOWN MD US,200.9,19700101,0, ,51, , ,0,9999,0, , ,0,9999,1.1, , ,0,1800,-5.6
HAGERSTOWN MD US,200.9,19700102,0, ,51, , ,0,9999,0, , ,0,9999,1.1, , ,0,1800,-8.9
HAGERSTOWN MD US,200.9,19700103,0,T,25, , ,0,9999,0,T, ,0,9999,1.1, , ,0,1800,-5.6
HAGERSTOWN MD US,200.9,19700104,0, ,25, , ,0,9999,0, , ,0,9999,-2.8, , ,0,1800,-11.7
HAGERSTOWN MD US,200.9,19700105,0, ,25, , ,0,9999,0, , ,0,9999,3.9, , ,0,1800,-9.4
HAGERSTOWN MD US,200.9,19700106,0,T,25, , ,0,9999,0,T, ,0,9999,3.3, , ,0,1800,-2.2
HAGERSTOWN MD US,200.9,19700107,7.1, ,76, , ,0,9999,76, , ,0,9999,0.6, , ,0,1800,-6.7
HAGERSTOWN MD US,200.9,19700108,0, ,51, , ,0,9999,0, , ,0,9999,-5.6, , ,0,1800,-18.3
HAGERSTOWN MD US,200.9,19700109,0, ,51, , ,0,9999,0, , ,0,9999,-12.2, , ,0,1800,-17.8
HAGERSTOWN MD US,200.9,19700110,0, ,51, , ,0,9999,0, , ,0,9999,-3.9, , ,0,1800,-16.1
HAGERSTOWN MD US,200.9,19700111,0, ,51, , ,0,9999,0, , ,0,9999,-3.9, , ,0,1800,-11.1
HAGERSTOWN MD US,200.9,19700112,3, ,76, , ,0,9999,38, , ,0,9999,0, , ,0,1800,-7.2
HAGERSTOWN MD US,200.9,19700113,0, ,76, , ,0,9999,0, , ,0,9999,1.1, , ,0,1800,-6.1
HAGERSTOWN MD US,200.9,19700114,0, ,51, , ,0,9999,0, , ,0,9999,0.6, , ,0,1800,-8.3
HAGERSTOWN MD US,200.9,19700115,0, ,51, , ,0,9999,0, , ,0,9999,-2.2, , ,0,1800,-14.4
HAGERSTOWN MD US,200.9,19700116,0, ,51, , ,0,9999,0, , ,0,9999,2.2, , ,0,1800,-12.2
HAGERSTOWN MD US,200.9,19700117,0.5, ,51, , ,0,9999,0, , ,0,9999,8.9, , ,0,1800,-3.3
HAGERSTOWN MD US,200.9,19700118,1.8, ,25, , ,0,9999,0, , ,0,9999,4.4, , ,0,1800,0.6
HAGERSTOWN MD US,200.9,19700119,0,T,25, , ,0,9999,0,T, ,0,9999,1.1, , ,0,1800,-11.1
HAGERSTOWN MD US,200.9,19700120,1.3, ,25, , ,0,9999,13, , ,0,9999,-7.2, , ,0,1800,-11.7
HAGERSTOWN MD US,200.9,19700121,1.3, ,25, , ,0,9999,13, , ,0,9999,-7.8, , ,0,1800,-20
HAGERSTOWN MD US,200.9,19700122,0, ,25, , ,0,9999,0, , ,0,9999,-5.6, , ,0,1800,-16.1
HAGERSTOWN MD US,200.9,19700123,0,T,25, , ,0,9999,0,T, ,0,9999,-3.3, , ,0,1800,-15
HAGERSTOWN MD US,200.9,19700124,0, ,25, , ,0,9999,0, , ,0,9999,-2.2, , ,0,1800,-11.7
HAGERSTOWN MD US,200.9,19700125,1, ,25, , ,0,9999,13, , ,0,9999,-0.6, , ,0,1800,-7.8
HAGERSTOWN MD US,200.9,19700126,0,T,25, , ,0,9999,0,T, ,0,9999,8.3, , ,0,1800,-2.2
HAGERSTOWN MD US,200.9,19700127,0,T,0,T, ,0,9999,0,T, ,0,9999,4.4, , ,0,1800,0.6
HAGERSTOWN MD US,200.9,19700128,0,T,0,T, ,0,9999,0,T, ,0,9999,5.6, , ,0,1800,-0.6
HAGERSTOWN MD US,200.9,19700129,4.6, ,0,T, ,0,9999,0, , ,0,9999,11.1, , ,0,1800,3.9
HAGERSTOWN MD US,200.9,19700130,0, ,0,T, ,0,9999,0, , ,0,9999,10, , ,0,1800,-3.3
HAGERSTOWN MD US,200.9,19700131,0, ,0,T, ,0,9999,0, , ,0,9999,7.8, , ,0,1800,-6.1
HAGERSTOWN MD US,200.9,19700201,0, ,0, , ,0,9999,0, , ,0,9999,13.9, , ,0,1800,-0.6
HAGERSTOWN MD US,200.9,19700202,4.3, ,0, , ,0,9999,0, , ,0,9999,15.6, , ,0,1800,4.4
HAGERSTOWN MD US,200.9,19700203,3, ,0,T, ,0,9999,0,T, ,0,9999,14.4, , ,0,1800,-7.2
HAGERSTOWN MD US,200.9,19700204,0, ,0, , ,0,9999,0, , ,0,9999,-6.7, , ,0,1800,-15
HAGERSTOWN MD US,200.9,19700205,0,T,0,T, ,0,9999,0,T, ,0,9999,-1.1, , ,0,1800,-8.9
HAGERSTOWN MD US,200.9,19700206,0, ,0, , ,0,9999,0, , ,0,9999,2.8, , ,0,1800,-3.3
HAGERSTOWN MD US,200.9,19700207,0, ,0, , ,0,9999,0, , ,0,9999,6.7, , ,0,1800,-5.6
HAGERSTOWN MD US,200.9,19700208,0.8, ,0, , ,0,9999,0,T, ,0,9999,3.9, , ,0,1800,-1.7
HAGERSTOWN MD US,200.9,19700209,14.7, ,0,T, ,0,9999,13, , ,0,9999,3.9, , ,0,1800,-0.6
HAGERSTOWN MD US,200.9,19700210,33.5, ,0,T, ,0,9999,25, , ,0,9999,2.8, , ,0,1800,0
HAGERSTOWN MD US,200.9,19700211,0, ,0,T, ,0,9999,0, , ,0,9999,3.9, , ,0,1800,-0.6
HAGERSTOWN MD US,200.9,19700212,0, ,0, , ,0,9999,0, , ,0,9999,1.7, , ,0,1800,-3.9
HAGERSTOWN MD US,200.9,19700213,0, ,0, , ,0,9999,0, , ,0,9999,0.6, , ,0,1800,-5
HAGERSTOWN MD US,200.9,19700214,5.1, ,51, , ,0,9999,51, , ,0,9999,-4.4, , ,0,1800,-10
HAGERSTOWN MD US,200.9,19700215,4.8, ,51, , ,0,9999,51, , ,0,9999,-1.1, , ,0,1800,-8.3
HAGERSTOWN MD US,200.9,19700216,0, ,51, , ,0,9999,0, , ,0,9999,1.7, , ,0,1800,-5.6
HAGERSTOWN MD US,200.9,19700217,0, ,25, , ,0,9999,0, , ,0,9999,2.8, , ,0,1800,-6.7
HAGERSTOWN MD US,200.9,19700218,0, ,25, , ,0,9999,0, , ,0,9999,8.3, , ,0,1800,-7.8
HAGERSTOWN MD US,200.9,19700219,0, ,0, , ,0,9999,0, , ,0,9999,8.3, , ,0,1800,-1.1
HAGERSTOWN MD US,200.9,19700220,0, ,0, , ,0,9999,0, , ,0,9999,-0.6, , ,0,1800,-6.1
HAGERSTOWN MD US,200.9,19700221,0, ,0, , ,0,9999,0, , ,0,9999,3.3, , ,0,1800,-8.3
HAGERSTOWN MD US,200.9,19700222,0, ,0, , ,0,9999,0, , ,0,9999,15.6, , ,0,1800,-3.9
HAGERSTOWN MD US,200.9,19700223,0, ,0, , ,0,9999,0, , ,0,9999,12.8, , ,0,1800,-2.2
HAGERSTOWN MD US,200.9,19700224,0, ,0, , ,0,9999,0, , ,0,9999,13.9, , ,0,1800,-3.3
HAGERSTOWN MD US,200.9,19700225,0,T,0, , ,0,9999,0, , ,0,9999,10, , ,0,1800,-3.3
HAGERSTOWN MD US,200.9,19700226,0, ,0, , ,0,9999,0, , ,0,9999,-2.2, , ,0,1800,-15
HAGERSTOWN MD US,200.9,19700227,0, ,0, , ,0,9999,0, , ,0,9999,8.3, , ,0,1800,-8.3
HAGERSTOWN MD US,200.9,19700228,0,T,0, , ,0,9999,0,T, ,0,9999,5, , ,0,1800,-3.3
HAGERSTOWN MD US,200.9,19700301,0, ,0, , ,0,9999,0, , ,0,9999,7.8, , ,0,1800,-6.7
HAGERSTOWN MD US,200.9,19700302,0, ,0, , ,0,9999,0, , ,0,9999,14.4, , ,0,1800,1.1
HAGERSTOWN MD US,200.9,19700303,5.8, ,0, , ,0,9999,0, , ,0,9999,11.1, , ,0,1800,0.6
HAGERSTOWN MD US,200.9,19700304,8.1, ,0, , ,0,9999,0, , ,0,9999,3.3, , ,0,1800,0.6
HAGERSTOWN MD US,200.9,19700305,0.8, ,0, , ,0,9999,0, , ,0,9999,10, , ,0,1800,0.6
HAGERSTOWN MD US,200.9,19700306,0, ,0, , ,0,9999,0, , ,0,9999,7.2, , ,0,1800,-1.1
HAGERSTOWN MD US,200.9,19700307,0, ,0, , ,0,9999,0, , ,0,9999,11.7, , ,0,1800,-1.7
HAGERSTOWN MD US,200.9,19700308,0, ,0, , ,0,9999,0, , ,0,9999,9.4, , ,0,1800,1.7
HAGERSTOWN MD US,200.9,19700309,0, ,0, , ,0,9999,0, , ,0,9999,5.6, , ,0,1800,-3.3
HAGERSTOWN MD US,200.9,19700310,0, ,0, , ,0,9999,0, , ,0,9999,6.1, , ,0,1800,-5
HAGERSTOWN MD US,200.9,19700311,0, ,0, , ,0,9999,0, , ,0,9999,10, , ,0,1800,1.7
HAGERSTOWN MD US,200.9,19700312,7.6, ,0, , ,0,9999,0, , ,0,9999,6.7, , ,0,1800,-1.1
HAGERSTOWN MD US,200.9,19700313,4.6, ,0, , ,0,9999,13, , ,0,9999,3.9, , ,0,1800,-2.2
HAGERSTOWN MD US,200.9,19700314,1, ,0, , ,0,9999,0,T, ,0,9999,3.3, , ,0,1800,-6.1
HAGERSTOWN MD US,200.9,19700315,0, ,0, , ,0,9999,0, , ,0,9999,2.8, , ,0,1800,-7.8
HAGERSTOWN MD US,200.9,19700316,0, ,0, , ,0,9999,0, , ,0,9999,2.2, , ,0,1800,-10.6
HAGERSTOWN MD US,200.9,19700317,0, ,0, , ,0,9999,0, , ,0,9999,7.2, , ,0,1800,-5.6
HAGERSTOWN MD US,200.9,19700318,15.2, ,25, , ,0,9999,51, , ,0,9999,5.6, , ,0,1800,0
HAGERSTOWN MD US,200.9,19700319,0, ,0, , ,0,9999,0, , ,0,9999,5.6, , ,0,1800,0
HAGERSTOWN MD US,200.9,19700320,14, ,0, , ,0,9999,0, , ,0,9999,4.4, , ,0,1800,0.6
HAGERSTOWN MD US,200.9,19700321,0, ,0, , ,0,9999,0, , ,0,9999,8.3, , ,0,1800,1.1
HAGERSTOWN MD US,200.9,19700322,8.4, ,0,T, ,0,9999,0,T, ,0,9999,5.6, , ,0,1800,0
HAGERSTOWN MD US,200.9,19700323,0, ,0, , ,0,9999,0, , ,0,9999,7.2, , ,0,1800,-0.6
HAGERSTOWN MD US,200.9,19700324,0, ,0, , ,0,9999,0, , ,0,9999,8.9, , ,0,1800,0.6
HAGERSTOWN MD US,200.9,19700325,0, ,0, , ,0,9999,0, , ,0,9999,13.3, , ,0,1800,-0.6
HAGERSTOWN MD US,200.9,19700326,5.6, ,0, , ,0,9999,0, , ,0,9999,20, , ,0,1800,0.6
HAGERSTOWN MD US,200.9,19700327,0, ,0, , ,0,9999,0, , ,0,9999,11.1, , ,0,1800,1.1
HAGERSTOWN MD US,200.9,19700328,0, ,0, , ,0,9999,0, , ,0,9999,17.2, , ,0,1800,0
HAGERSTOWN MD US,200.9,19700329,17.3, ,25, , ,0,9999,64, , ,0,9999,14.4, , ,0,1800,-2.8
HAGERSTOWN MD US,200.9,19700330,0, ,0,T, ,0,9999,0, , ,0,9999,3.3, , ,0,1800,-10.6
HAGERSTOWN MD US,200.9,19700331,11.7, ,0, , ,0,9999,0,T, ,0,9999,8.9, , ,0,1800,-0.6
HAGERSTOWN MD US,200.9,19700401,0, ,0, , ,0,9999,0, , ,0,9999,8.9, , ,0,1800,-0.6
HAGERSTOWN MD US,200.9,19700402,24.9, ,0, , ,0,9999,0, , ,0,9999,16.1, , ,0,1800,1.7
HAGERSTOWN MD US,200.9,19700403,0, ,0, , ,0,9999,0, , ,0,9999,13.3, , ,0,1800,1.1
HAGERSTOWN MD US,200.9,19700404,0, ,0, , ,0,9999,0, , ,0,9999,11.1, , ,0,1800,6.1
HAGERSTOWN MD US,200.9,19700405,0, ,0, , ,0,9999,0, , ,0,9999,10.6, , ,0,1800,-1.1
HAGERSTOWN MD US,200.9,19700406,4.6, ,0, , ,0,9999,0,T, ,0,9999,11.1, , ,0,1800,0
HAGERSTOWN MD US,200.9,19700407,2, ,0, , ,0,9999,0, , ,0,9999,8.9, , ,0,1800,1.1
HAGERSTOWN MD US,200.9,19700408,0, ,0, , ,0,9999,0, , ,0,9999,20, , ,0,1800,0
HAGERSTOWN MD US,200.9,19700409,0, ,0, , ,0,9999,0, , ,0,9999,25, , ,0,1800,5.6
HAGERSTOWN MD US,200.9,19700410,0, ,0, , ,0,9999,0, , ,0,9999,18.3, , ,0,1800,4.4
HAGERSTOWN MD US,200.9,19700411,0, ,0, , ,0,9999,0, , ,0,9999,13.9, , ,0,1800,-2.2
HAGERSTOWN MD US,200.9,19700412,0, ,0, , ,0,9999,0, , ,0,9999,15.6, , ,0,1800,2.8
HAGERSTOWN MD US,200.9,19700413,1, ,0, , ,0,9999,0, , ,0,9999,14.4, , ,0,1800,2.2
HAGERSTOWN MD US,200.9,19700414,49.5, ,0, , ,0,9999,0, , ,0,9999,9.4, , ,0,1800,4.4
HAGERSTOWN MD US,200.9,19700415,12.4, ,0, , ,0,9999,0, , ,0,9999,20, , ,0,1800,5
HAGERSTOWN MD US,200.9,19700416,0, ,0, , ,0,9999,0, , ,0,9999,20, , ,0,1800,2.8
HAGERSTOWN MD US,200.9,19700417,0, ,0, , ,0,9999,0, , ,0,9999,20, , ,0,1800,9.4
HAGERSTOWN MD US,200.9,19700418,0, ,0, , ,0,9999,0, , ,0,9999,19.4, , ,0,1800,8.3
HAGERSTOWN MD US,200.9,19700419,2.3, ,0, , ,0,9999,0, , ,0,9999,17.2, , ,0,1800,5.6
HAGERSTOWN MD US,200.9,19700420,13.2, ,0, , ,0,9999,0, , ,0,9999,16.7, , ,0,1800,3.9
HAGERSTOWN MD US,200.9,19700421,0, ,0, , ,0,9999,0, , ,0,9999,23.9, , ,0,1800,6.1
HAGERSTOWN MD US,200.9,19700422,0, ,0, , ,0,9999,0, , ,0,9999,21.1, , ,0,1800,6.7
HAGERSTOWN MD US,200.9,19700423,3, ,0, , ,0,9999,0, , ,0,9999,20, , ,0,1800,9.4
HAGERSTOWN MD US,200.9,19700424,20.8, ,0, , ,0,9999,0, , ,0,9999,20, , ,0,1800,9.4
HAGERSTOWN MD US,200.9,19700425,1.3, ,0, , ,0,9999,0, , ,0,9999,23.9, , ,0,1800,7.2
HAGERSTOWN MD US,200.9,19700426,0, ,0, , ,0,9999,0, , ,0,9999,23.9, , ,0,1800,11.1
HAGERSTOWN MD US,200.9,19700427,0, ,0, , ,0,9999,0, , ,0,9999,23.3, , ,0,1800,12.2
HAGERSTOWN MD US,200.9,19700428,0, ,0, , ,0,9999,0, , ,0,9999,22.8, , ,0,1800,11.1
HAGERSTOWN MD US,200.9,19700429,3.3, ,0, , ,0,9999,0, , ,0,9999,27.8, , ,0,1800,14.4
HAGERSTOWN MD US,200.9,19700430,0, ,0, , ,0,9999,0, , ,0,9999,28.3, , ,0,1800,16.7
HAGERSTOWN MD US,200.9,19700501,0, ,0, , ,0,9999,0, , ,0,9999,28.9, , ,0,1800,15.6
HAGERSTOWN MD US,200.9,19700502,0, ,0, , ,0,9999,0, , ,0,9999,26.7, , ,0,1800,16.1
HAGERSTOWN MD US,200.9,19700503,15.7, ,0, , ,0,9999,0, , ,0,9999,24.4, , ,0,1800,8.9
