STATION,NAME,DATE,DAPR,DASF,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/3/47,,,,,57.7,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/4/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/5/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/6/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/7/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/8/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/9/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/10/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/11/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/12/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/13/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/14/47,,,,,20.8,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/15/47,,,,,5.6,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/16/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/17/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/18/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/19/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/20/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/21/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/22/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/23/47,,,,,0,0,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/24/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/25/47,,,,,12.7,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/26/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/27/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/28/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/29/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/30/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",3/31/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/1/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/2/47,,,,,3,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/3/47,,,,,34.3,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/4/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/5/47,,,,,7.9,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/6/47,,,,,45.2,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/7/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/8/47,,,,,1.3,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/9/47,,,,,4.1,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/10/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/11/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/12/47,,,,,2.5,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/13/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/14/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/15/47,,,,,3.6,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/16/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/17/47,,,,,10.4,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/18/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/19/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/20/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/21/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/22/47,,,,,5.3,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/23/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/24/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/25/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/26/47,,,,,10.4,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/27/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/28/47,,,,,1,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/29/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",4/30/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/1/47,,,,,25.1,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/2/47,,,,,3,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/3/47,,,,,5.1,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/4/47,,,,,4.6,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/5/47,,,,,15.5,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/6/47,,,,,16.8,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/7/47,,,,,0.5,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/8/47,,,,,1.5,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/9/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/10/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/11/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/12/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/13/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/14/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/15/47,,,,,16.8,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/16/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/17/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/18/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/19/47,,,,,7.6,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/22/47,,,,,11.2,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/23/47,,,,,16.8,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/24/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/25/47,,,,,2.5,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/26/47,,,,,22.4,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/27/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/28/47,,,,,1.8,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/29/47,,,,,1.3,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/30/47,,,,,10.7,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",5/31/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/1/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/2/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/3/47,,,,,0.5,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/4/47,,,,,6.6,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/5/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/6/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/7/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/8/47,,,,,9.1,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/9/47,,,,,34,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/10/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/11/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/12/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/13/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/14/47,,,,,3.6,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/15/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/16/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/17/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/18/47,,,,,1.3,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/19/47,,,,,3.6,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/20/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/21/47,,,,,11.4,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/22/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/23/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/24/47,,,,,1.5,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/25/47,,,,,19.6,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/26/47,,,,,1.8,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/27/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/28/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/29/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",6/30/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/1/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/2/47,,,,,14.2,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/3/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/4/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/5/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/6/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/7/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/8/47,,,,,14.7,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/9/47,,,,,4.1,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/10/47,,,,,0.5,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/11/47,,,,,1,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/12/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/13/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/14/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/15/47,,,,,4.1,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/16/47,,,,,5.1,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/17/47,,,,,11.9,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/19/47,,,,,10.7,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/20/47,,,,,2.5,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/21/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/22/47,,,,,15.7,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/23/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/24/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/25/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/26/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/27/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/28/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/29/47,,,,,4.1,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/30/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",7/31/47,,,,,1.3,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/1/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/2/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/3/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/4/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/5/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/6/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/7/47,,,,,1.3,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/8/47,,,,,0.5,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/9/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/10/47,,,,,24.9,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/11/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/12/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/13/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/14/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/15/47,,,,,0.5,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/16/47,,,,,1,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/17/47,,,,,3.6,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/18/47,,,,,0.5,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/19/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/20/47,,,,,1,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/21/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/22/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/23/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/24/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/25/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/26/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/27/47,,,,,1,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/28/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/29/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/30/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",8/31/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/1/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/2/47,,,,,20.6,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/3/47,,,,,0.3,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/4/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/5/47,,,,,10.2,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/6/47,,,,,1,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/7/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/8/47,,,,,0.3,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/9/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/10/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/11/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/12/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/13/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/14/47,,,,,0.3,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/15/47,,,,,33.8,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/16/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/17/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/18/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/19/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/20/47,,,,,3.3,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/21/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/22/47,,,,,1,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/23/47,,,,,10.7,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/24/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/25/47,,,,,5.6,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/26/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/27/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/28/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/29/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",9/30/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/1/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/2/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/3/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/4/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/5/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/6/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/7/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/8/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/9/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/10/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/11/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/12/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/13/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/14/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/15/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/16/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/17/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/18/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/19/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/20/47,,,,,27.2,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/21/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/22/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/23/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/24/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/25/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/26/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/27/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/28/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/29/47,,,,,9.1,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/30/47,,,,,5.3,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",10/31/47,,,,,6.6,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/1/47,,,,,10.4,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/2/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/3/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/4/47,,,,,6.9,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/5/47,,,,,14,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/6/47,,,,,1.5,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/7/47,,,,,0.5,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/8/47,,,,,1.3,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/9/47,,,,,41.4,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/10/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/11/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/12/47,,,,,48.5,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/13/47,,,,,1.3,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/14/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/15/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/16/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/17/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/18/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/19/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/20/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/21/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/22/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/23/47,,,,,16.3,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/24/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/25/47,,,,,11.4,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/26/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/27/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/28/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/29/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",11/30/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",12/1/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",12/2/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",12/3/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",12/4/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",12/5/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",12/6/47,,,,,2.8,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",12/7/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",12/8/47,,,,,14.7,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",12/9/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",12/10/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",12/11/47,,,,,3.6,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",12/12/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",12/13/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",12/14/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",12/15/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",12/16/47,,,,,31,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",12/17/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",12/18/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",12/19/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",12/20/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",12/21/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",12/22/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",12/23/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",12/24/47,,,,,3.8,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",12/25/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",12/26/47,,,,,2,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",12/27/47,,,,,35.1,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",12/28/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",12/29/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",12/30/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",12/31/47,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",1/1/48,,,,,2.3,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",1/2/48,,,,,38.6,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",1/3/48,,,,,0.5,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",1/4/48,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",1/5/48,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",1/6/48,,,,,2.5,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",1/7/48,,,,,2,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",1/8/48,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",1/9/48,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",1/10/48,,,,,0,,,,
USW00094745,"WESTCHESTER CO AIRPORT, NY US",1/11/48,,,,,0,,,,
