STATION,DATE,DAPR,DASF,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT06,WT07,WT08,WT11,WT14,WT16
USC00110203,5/14/1902,,,,,0,,,13.9,6.7,9.4,,,,,,,,,,
USC00110203,5/15/1902,,,,,0,,,15,7.2,8.3,,,,,,,,,,
USC00110203,5/16/1902,,,,,0,,,20.6,7.2,14.4,,,,,,,,,,
USC00110203,5/17/1902,,,,,0,,,22.8,7.8,16.7,,,,,,,,,,
USC00110203,5/18/1902,,,,,19.1,,,28.3,12.8,26.7,,,,,,,,,,
USC00110203,5/19/1902,,,,,10.2,,,29.4,18.3,20,,,,,,,,,,
USC00110203,5/20/1902,,,,,0,,,29.4,17.8,23.9,,,,,,,,,,
USC00110203,5/21/1902,,,,,22.9,,,25,13.9,13.9,,,,,,,,,,
USC00110203,5/22/1902,,,,,0,,,21.1,15,21.1,,,,,,,,,,
USC00110203,5/23/1902,,,,,20.3,,,23.3,16.1,21.1,,,,,,,,,,
USC00110203,5/24/1902,,,,,0,,,26.1,13.3,19.4,,,,,,,,,,
USC00110203,5/25/1902,,,,,33,,,23.9,,20.6,,,,,,,,,,
USC00110203,5/26/1902,,,,,0,,,17.8,4.4,5.6,,,,,,,,,,
USC00110203,5/27/1902,,,,,0,,,14.4,1.7,8.3,,,,,,,,,,
USC00110203,5/28/1902,,,,,0,,,8.3,5.6,5.6,,,,,,,,,,
USC00110203,5/29/1902,,,,,0,,,21.1,2.2,18.3,,,,,,,,,,
USC00110203,5/30/1902,,,,,0,,,27.2,11.7,16.1,,,,,,,,,,
USC00110203,5/31/1902,,,,,0,,,23.9,14.4,16.7,,,,,,,,,,
USC00110203,6/1/1902,,,,,0,,,23.9,16.7,17.8,,,,,,,,,,
USC00110203,6/2/1902,,,,,0,,,30,16.7,20,,,,,,,,,,
USC00110203,6/3/1902,,,,,17.8,,,26.1,17.8,22.8,,,,,,,,,,
USC00110203,6/4/1902,,,,,0,,,25.6,8.3,8.3,,,,,,,,,,
USC00110203,6/5/1902,,,,,0,,,22.8,6.7,16.1,,,,,,,,,,
USC00110203,6/6/1902,,,,,2.5,,,29.4,12.2,17.8,,,,,,,,,,
USC00110203,6/7/1902,,,,,20.3,,,24.4,16.7,17.2,,,,,,,,,,
USC00110203,6/8/1902,,,,,0,,,21.1,9.4,14.4,,,,,,,,,,
USC00110203,6/9/1902,,,,,0,,,24.4,8.9,15.6,,,,,,,,,,
USC00110203,6/10/1902,,,,,0,,,27.8,12.8,12.8,,,,,,,,,,
USC00110203,6/11/1902,,,,,0,,,28.9,11.1,20,,,,,,,,,,
USC00110203,6/12/1902,,,,,0,,,30,12.2,21.1,,,,,,,,,,
USC00110203,6/13/1902,,,,,27.9,,,25,15.6,20,,,,,,,,,,
USC00110203,6/14/1902,,,,,0,,,29.4,15,27.2,,,,,,,,,,
USC00110203,6/15/1902,,,,,5.1,,,28.9,18.3,21.1,,,,,,,,,,
USC00110203,6/16/1902,,,,,0,,,26.7,8.3,18.3,,,,,,,,,,
USC00110203,6/17/1902,,,,,0,,,25.6,12.8,18.3,,,,,,,,,,
USC00110203,6/18/1902,,,,,0,,,28.3,15.6,16.7,,,,,,,,,,
USC00110203,6/19/1902,,,,,0,,,25.6,10.6,18.3,,,,,,,,,,
USC00110203,6/20/1902,,,,,2.5,,,25.6,13.3,15,,,,,,,,,,
USC00110203,6/21/1902,,,,,0,,,17.2,7.8,10,,,,,,,,,,
USC00110203,6/22/1902,,,,,0,,,20,5.6,15.6,,,,,,,,,,
USC00110203,6/23/1902,,,,,0,,,24.4,6.7,16.1,,,,,,,,,,
USC00110203,6/24/1902,,,,,0,,,24.4,8.9,18.3,,,,,,,,,,
USC00110203,6/25/1902,,,,,30.5,,,21.7,13.3,17.2,,,,,,,,,,
USC00110203,6/26/1902,,,,,0,,,18.3,12.8,12.8,,,,,,,,,,
USC00110203,6/27/1902,,,,,0,,,17.8,5,10,,,,,,,,,,
USC00110203,6/28/1902,,,,,0,,,14.4,6.1,11.7,,,,,,,,,,
USC00110203,6/29/1902,,,,,10.2,,,19.4,11.1,11.1,,,,,,,,,,
USC00110203,6/30/1902,,,,,33,,,18.3,11.1,16.7,,,,,,,,,,
USC00110203,7/1/1902,,,,,,,,24.4,6.7,19.4,,,,,,,,,,
USC00110203,7/2/1902,,,,,25.4,,,28.3,12.8,21.1,,,,,,,,,,
USC00110203,7/3/1902,,,,,0,,,30,17.8,23.9,,,,,,,,,,
USC00110203,7/4/1902,,,,,0,,,32.2,23.9,28.3,,,,,,,,,,
USC00110203,7/5/1902,,,,,0,,,31.1,21.7,23.9,,,,,,,,,,
USC00110203,7/6/1902,,,,,0,,,28.9,21.1,29.4,,,,,,,,,,
USC00110203,7/7/1902,,,,,17.8,,,31.1,19.4,21.1,,,,,,,,,,
USC00110203,7/8/1902,,,,,0,,,28.9,18.9,21.1,,,,,,,,,,
USC00110203,7/9/1902,,,,,15.2,,,26.1,15.6,19.4,,,,,,,,,,
USC00110203,7/10/1902,,,,,0,,,23.3,13.9,18.9,,,,,,,,,,
USC00110203,7/11/1902,,,,,0,,,25,12.2,15.6,,,,,,,,,,
USC00110203,7/12/1902,,,,,0,,,12.8,10.6,26.1,,,,,,,,,,
USC00110203,7/13/1902,,,,,0,,,21.1,16.1,31.7,,,,,,,,,,
USC00110203,7/14/1902,,,,,0,,,29.4,18.9,25.6,,,,,,,,,,
USC00110203,7/15/1902,,,,,5.1,,,28.3,16.1,21.1,,,,,,,,,,
USC00110203,7/16/1902,,,,,0,,,29.4,15.6,23.9,,,,,,,,,,
USC00110203,7/17/1902,,,,,0,,,31.7,23.3,22.8,,,,,,,,,,
USC00110203,7/18/1902,,,,,30.5,,,23.9,18.3,18.3,,,,,,,,,,
USC00110203,7/19/1902,,,,,,,,23.9,18.3,18.3,,,,,,,,,,
USC00110203,7/20/1902,,,,,0,,,22.8,13.9,19.4,,,,,,,,,,
USC00110203,7/21/1902,,,,,0,,,25.6,12.2,21.1,,,,,,,,,,
USC00110203,7/22/1902,,,,,12.7,,,28.9,12.2,16.7,,,,,,,,,,
USC00110203,7/23/1902,,,,,22.9,,,26.1,13.9,28.9,,,,,,,,,,
USC00110203,7/24/1902,,,,,0,,,30.6,,27.2,,,,,,,,,,
USC00110203,7/25/1902,,,,,7.6,,,26.1,18.3,30.6,,,,,,,,,,
USC00110203,7/26/1902,,,,,5.1,,,32.2,,21.1,,,,,,,,,,
USC00110203,7/27/1902,,,,,11.4,,,25,16.1,21.7,,,,,,,,,,
USC00110203,7/28/1902,,,,,0,,,28.3,17.2,23.3,,,,,,,,,,
USC00110203,7/29/1902,,,,,0,,,29.4,12.8,18.3,,,,,,,,,,
USC00110203,7/30/1902,,,,,0,,,28.3,16.7,23.9,,,,,,,,,,
USC00110203,7/31/1902,,,,,0,,,28.3,18.3,20,,,,,,,,,,
USC00110203,8/1/1902,,,,,0,,,26.7,15.6,22.2,,,,,,,,,,
USC00110203,8/2/1902,,,,,0,,,30.6,13.3,16.1,,,,,,,,,,
USC00110203,8/3/1902,,,,,0,,,28.9,15.6,16.1,,,,,,,,,,
USC00110203,8/4/1902,,,,,0,,,26.7,15.6,21.1,,,,,,,,,,
USC00110203,8/5/1902,,,,,0,,,28.3,20,18.3,,,,,,,,,,
USC00110203,8/6/1902,,,,,0,,,29.4,12.8,15.6,,,,,,,,,,
USC00110203,8/7/1902,,,,,5.1,,,26.7,11.7,22.8,,,,,,,,,,
USC00110203,8/8/1902,,,,,0,,,25,11.7,20.6,,,,,,,,,,
USC00110203,8/9/1902,,,,,0,,,24.4,15,13.3,,,,,,,,,,
USC00110203,8/10/1902,,,,,0,,,22.8,15.6,17.2,,,,,,,,,,
USC00110203,8/11/1902,,,,,0,,,22.2,9.4,6.7,,,,,,,,,,
USC00110203,8/12/1902,,,,,0,,,30,8.3,16.7,,,,,,,,,,
USC00110203,8/13/1902,,,,,14,,,21.1,13.9,17.8,,,,,,,,,,
USC00110203,8/14/1902,,,,,0,,,23.9,15,15.6,,,,,,,,,,
USC00110203,8/15/1902,,,,,0,,,18.9,8.9,11.7,,,,,,,,,,
USC00110203,8/16/1902,,,,,0,,,23.9,10,12.8,,,,,,,,,,
USC00110203,8/17/1902,,,,,0,,,26.1,7.8,19.4,,,,,,,,,,
USC00110203,8/18/1902,,,,,0,,,30.6,12.8,22.8,,,,,,,,,,
USC00110203,8/19/1902,,,,,0,,,25,18.3,16.7,,,,,,,,,,
USC00110203,8/20/1902,,,,,0,,,21.1,12.8,18.9,,,,,,,,,,
USC00110203,8/21/1902,,,,,0,,,23.3,12.8,21.1,,,,,,,,,,
USC00110203,8/22/1902,,,,,0,,,23.3,12.2,15.6,,,,,,,,,,
USC00110203,8/23/1902,,,,,0,,,21.1,5,22.2,,,,,,,,,,
USC00110203,8/24/1902,,,,,0,,,26.7,6.7,15,,,,,,,,,,
USC00110203,8/25/1902,,,,,0,,,26.7,6.7,14.4,,,,,,,,,,
USC00110203,8/26/1902,,,,,0,,,28.3,6.7,17.8,,,,,,,,,,
USC00110203,8/27/1902,,,,,0,,,27.2,12.8,14.4,,,,,,,,,,
USC00110203,8/28/1902,,,,,0,,,28.3,8.9,16.7,,,,,,,,,,
USC00110203,8/29/1902,,,,,0,,,28.9,13.3,17.8,,,,,,,,,,
USC00110203,8/30/1902,,,,,0,,,30.6,12.8,23.3,,,,,,,,,,
USC00110203,8/31/1902,,,,,0,,,28.9,18.3,17.2,,,,,,,,,,
USC00110203,9/1/1902,,,,,0,,,29.4,16.7,18.3,,,,,,,,,,
USC00110203,9/2/1902,,,,,0,,,29.4,5.6,16.7,,,,,,,,,,
USC00110203,9/3/1902,,,,,0,,,23.9,7.2,12.8,,,,,,,,,,
USC00110203,9/4/1902,,,,,0,,,23.3,5.6,10,,,,,,,,,,
USC00110203,9/5/1902,,,,,0,,,16.1,7.2,20.6,,,,,,,,,,
USC00110203,9/6/1902,,,,,0,,,15.6,2.8,11.7,,,,,,,,,,
USC00110203,9/7/1902,,,,,0,,,28.9,5,17.2,,,,,,,,,,
USC00110203,9/8/1902,,,,,25.4,,,18.3,13.3,10,,,,,,,,,,
USC00110203,9/9/1902,,,,,0,,,18.3,8.3,7.2,,,,,,,,,,
USC00110203,9/10/1902,,,,,0,,,22.8,,,,,,,,,,,,
USC00110203,9/11/1902,,,,,0,,,20,13.9,11.1,,,,,,,,,,
USC00110203,9/12/1902,,,,,0,,,16.7,5,8.9,,,,,,,,,,
USC00110203,9/13/1902,,,,,0,,,17.2,2.8,7.2,,,,,,,,,,
USC00110203,9/14/1902,,,,,0,,,20.6,2.2,12.8,,,,,,,,,,
USC00110203,9/15/1902,,,,,0,,,21.1,7.2,10,,,,,,,,,,
USC00110203,9/16/1902,,,,,0,,,24.4,3.9,15,,,,,,,,,,
USC00110203,9/17/1902,,,,,0,,,28.3,11.7,21.1,,,,,,,,,,
USC00110203,9/18/1902,,,,,50.8,,,21.7,7.2,7.2,,,,,,,,,,
USC00110203,9/19/1902,,,,,0,,,16.1,4.4,11.1,,,,,,,,,,
USC00110203,9/20/1902,,,,,0,,,20.6,8.9,18.9,,,,,,,,,,
USC00110203,9/21/1902,,,,,0,,,15.6,13.3,20,,,,,,,,,,
USC00110203,9/22/1902,,,,,0,,,16.1,12.8,16.1,,,,,,,,,,
USC00110203,9/23/1902,,,,,55.9,,,17.2,12.8,12.8,,,,,,,,,,
USC00110203,9/24/1902,,,,,17.8,,,13.9,11.7,11.7,,,,,,,,,,
USC00110203,9/25/1902,,,,,3.8,,,13.9,11.7,12.8,,,,,,,,,,
USC00110203,9/26/1902,,,,,0,,,19.4,12.8,15.6,,,,,,,,,,
USC00110203,9/27/1902,,,,,21.6,,,16.7,12.8,12.8,,,,,,,,,,
USC00110203,9/28/1902,,,,,0,,,20,10,13.9,,,,,,,,,,
USC00110203,9/29/1902,,,,,0,,,18.9,12.2,13.9,,,,,,,,,,
USC00110203,9/30/1902,,,,,11.4,,,18.9,11.7,15.6,,,,,,,,,,
USC00110203,10/1/1902,,,,,0,,,17.2,3.3,5.6,,,,,,,,,,
USC00110203,10/2/1902,,,,,0,,,18.3,4.4,10,,,,,,,,,,
USC00110203,10/3/1902,,,,,0,,,15.6,7.8,10,,,,,,,,,,
USC00110203,10/4/1902,,,,,1.8,,,11.7,9.4,9.4,,,,,,,,,,
USC00110203,10/5/1902,,,,,0,,,12.2,9.4,11.1,,,,,,,,,,
USC00110203,10/6/1902,,,,,0,,,20.6,4.4,14.4,,,,,,,,,,
USC00110203,10/7/1902,,,,,0,,,18.3,2.8,9.4,,,,,,,,,,
USC00110203,10/8/1902,,,,,0,,,22.8,3.3,15.6,,,,,,,,,,
USC00110203,10/9/1902,,,,,0,,,,,,,,,,,,,,,
USC00110203,10/10/1902,,,,,0,,,20.6,2.2,11.7,,,,,,,,,,
USC00110203,10/11/1902,,,,,0,,,23.9,6.7,12.2,,,,,,,,,,
USC00110203,10/12/1902,,,,,8.9,,,13.3,10,12.8,,,,,,,,,,
USC00110203,10/13/1902,,,,,55.9,,,14.4,5,5,,,,,,,,,,
USC00110203,10/14/1902,,,,,0,,,12.8,0,6.1,,,,,,,,,,
USC00110203,10/15/1902,,,,,0,,,18.3,3.9,5.6,,,,,,,,,,
USC00110203,10/16/1902,,,,,0,,,11.1,2.8,5.6,,,,,,,,,,
USC00110203,10/17/1902,,,,,0,,,18.9,0,10,,,,,,,,,,
USC00110203,10/18/1902,,,,,0,,,20,8.3,13.9,,,,,,,,,,
USC00110203,10/19/1902,,,,,0,,,16.7,5.6,5.6,,,,,,,,,,
USC00110203,10/20/1902,,,,,0,,,15.6,-4.4,8.9,,,,,,,,,,
USC00110203,10/21/1902,,,,,0,,,15,5,9.4,,,,,,,,,,
USC00110203,10/22/1902,,,,,0,,,23.9,8.9,17.8,,,,,,,,,,
USC00110203,10/23/1902,,,,,0,,,22.2,10,18.3,,,,,,,,,,
USC00110203,10/24/1902,,,,,0,,,23.9,12.8,12.8,,,,,,,,,,
USC00110203,10/25/1902,,,,,14,,,15.6,9.4,15,,,,,,,,,,
USC00110203,10/26/1902,,,,,0,,,20,11.7,11.7,,,,,,,,,,
USC00110203,10/27/1902,,,,,0,,,12.8,4.4,4.4,,,,,,,,,,
USC00110203,10/28/1902,,,,,12.7,,,7.8,0,3.9,,,,,,,,,,
USC00110203,10/29/1902,,,,,0,,,10,-2.8,6.1,,,,,,,,,,
USC00110203,10/30/1902,,,,,0,,,15.6,4.4,5.6,,,,,,,,,,
USC00110203,10/31/1902,,,,,0,,,17.8,-5,12.8,,,,,,,,,,
USC00110203,11/1/1902,,,,,0,0,,18.9,7.8,15,,,,,,,,,,
USC00110203,11/2/1902,,,,,0,0,,20,10,10,,,,,,,,,,
USC00110203,11/3/1902,,,,,0,0,,16.7,3.3,8.3,,,,,,,,,,
USC00110203,11/4/1902,,,,,0,0,,16.1,5.6,4.4,,,,,,,,,,
USC00110203,11/5/1902,,,,,45.7,0,,15,4.4,8.3,,,,,,,,,,
USC00110203,11/6/1902,,,,,0,0,,9.4,4.4,5,,,,,,,,,,
USC00110203,11/7/1902,,,,,0,0,,15,-4.4,3.9,,,,,,,,,,
USC00110203,11/8/1902,,,,,0,0,,14.4,1.7,7.2,,,,,,,,,,
USC00110203,11/9/1902,,,,,0,0,,17.8,-1.1,3.9,,,,,,,,,,
USC00110203,11/10/1902,,,,,0,0,,15.6,4.4,4.4,,,,,,,,,,
USC00110203,11/11/1902,,,,,0,0,,15.6,3.9,15.6,,,,,,,,,,
USC00110203,11/12/1902,,,,,0,0,,20.6,10,10,,,,,,,,,,
USC00110203,11/13/1902,,,,,0,0,,19.4,8.3,8.3,,,,,,,,,,
USC00110203,11/14/1902,,,,,0,0,,16.1,5,5,,,,,,,,,,
USC00110203,11/15/1902,,,,,0,0,0,7.2,4.4,5,,,,,,,,,,
USC00110203,11/16/1902,,,,,0,0,,11.1,4.4,6.1,,,,,,,,,,
USC00110203,11/17/1902,,,,,0,0,,9.4,1.1,4.4,,,,,,,,,,
USC00110203,11/18/1902,,,,,0,0,,8.9,2.2,5.6,,,,,,,,,,
USC00110203,11/19/1902,,,,,0,0,,9.4,1.7,3.9,,,,,,,,,,
USC00110203,11/20/1902,,,,,0,0,,12.8,1.7,7.2,,,,,,,,,,
USC00110203,11/21/1902,,,,,0,0,,15.6,3.9,8.3,,,,,,,,,,
USC00110203,11/22/1902,,,,,0,0,,12.8,0,5.6,,,,,,,,,,
USC00110203,11/23/1902,,,,,0,0,,6.1,-6.1,7.8,,,,,,,,,,
USC00110203,11/24/1902,,,,,0,0,,7.2,-5,3.9,,,,,,,,,,
USC00110203,11/25/1902,,,,,0,0,,4.4,-3.3,1.7,,,,,,,,,,
USC00110203,11/26/1902,,,,,,0,,2.8,-0.6,-0.6,,,,,,,,,,
USC00110203,11/27/1902,,,,,0,0,,3.3,-2.2,-1.1,,,,,,,,,,
USC00110203,11/28/1902,,,,,0,0,,0,-7.8,-4.4,,,,,,,,,,
USC00110203,11/29/1902,,,,,0,0,,2.2,-3.9,-3.9,,,,,,,,,,
USC00110203,11/30/1902,,,,,0,0,0,5,-5,0.6,,,,,,,,,,
USC00110203,12/1/1902,,,,,0,0,,7.2,-2.2,-0.6,,,,,,,,,,
USC00110203,12/2/1902,,,,,0,0,,3.9,-0.6,-5,,,,,,,,,,
USC00110203,12/3/1902,,,,,2.5,0,,0.6,-3.9,-3.9,,,,,,,,,,
USC00110203,12/4/1902,,,,,0,0,,-1.7,-7.8,-1.7,,,,,,,,,,
USC00110203,12/5/1902,,,,,0,0,,0,-7.8,-2.8,,,,,,,,,,
USC00110203,12/6/1902,,,,,2.5,30,,-1.1,-7.2,-7.2,,,,,,,,,,
USC00110203,12/7/1902,,,,,0,0,,-6.7,-13.3,-12.2,,,,,,,,,,
USC00110203,12/8/1902,,,,,0,0,,-11.7,-20,-16.1,,,,,,,,,,
USC00110203,12/9/1902,,,,,0,0,,-3.9,-20.6,-3.9,,,,,,,,,,
USC00110203,12/10/1902,,,,,0,0,,0.6,-12.2,-1.1,,,,,,,,,,
USC00110203,12/11/1902,,,,,0,0,,-0.6,-5,-5.6,,,,,,,,,,
USC00110203,12/12/1902,,,,,0,0,,-1.1,-6.1,-5.6,,,,,,,,,,
USC00110203,12/13/1902,,,,,0,0,,-0.6,-5.6,-0.6,,,,,,,,,,
USC00110203,12/14/1902,,,,,0,0,,-2.2,-6.7,-3.3,,,,,,,,,,
USC00110203,12/15/1902,,,,,0,0,0,2.8,-4.4,-3.3,,,,,,,,,,
USC00110203,12/16/1902,,,,,0,0,,1.1,-3.9,-2.8,,,,,,,,,,
USC00110203,12/17/1902,,,,,0,0,,-2.8,-6.1,-3.9,,,,,,,,,,
USC00110203,12/18/1902,,,,,0,0,,1.1,-6.1,-1.7,,,,,,,,,,
USC00110203,12/19/1902,,,,,3.8,0,,1.7,-3.9,1.7,,,,,,,,,,
USC00110203,12/20/1902,,,,,6.4,0,,4.4,1.1,2.8,,,,,,,,,,
USC00110203,12/21/1902,,,,,0,0,,3.9,1.7,1.7,,,,,,,,,,
USC00110203,12/22/1902,,,,,0,0,,2.2,-1.7,-1.7,,,,,,,,,,
USC00110203,12/23/1902,,,,,0,0,,0.6,-3.3,-2.2,,,,,,,,,,
USC00110203,12/24/1902,,,,,2.5,76,,0,-13.3,-13.3,,,,,,,,,,
USC00110203,12/25/1902,,,,,0,0,,-12.2,-16.1,-16.1,,,,,,,,,,
USC00110203,12/26/1902,,,,,0,0,,-10,-16.7,-12.2,,,,,,,,,,
USC00110203,12/27/1902,,,,,0,0,,-6.7,-16.1,-12.2,,,,,,,,,,
USC00110203,12/28/1902,,,,,0,0,,-3.9,-12.2,-5,,,,,,,,,,
USC00110203,12/29/1902,,,,,0,0,,-5,-14.4,-12.2,,,,,,,,,,
USC00110203,12/30/1902,,,,,0,0,,-3.9,-16.7,-9.4,,,,,,,,,,
USC00110203,12/31/1902,,,,,0,0,51,1.7,-11.1,0,,,,,,,,,,
USC00110203,1/1/1903,,,,,0,0,,3.9,-6.1,-2.2,,,,,,,,,,
USC00110203,1/2/1903,,,,,1.3,13,,2.8,-6.7,0,,,,,,,,,,
USC00110203,1/3/1903,,,,,0,0,,0.6,-5.6,-5.6,,,,,,,,,,
USC00110203,1/4/1903,,,,,0,0,,0.6,-6.7,-2.8,,,,,,,,,,
USC00110203,1/5/1903,,,,,0,0,,-2.8,-11.1,-11.1,,,,,,,,,,
USC00110203,1/6/1903,,,,,0,0,,-5,-15,-6.7,,,,,,,,,,
USC00110203,1/7/1903,,,,,1.3,13,,0.6,-6.7,-5,,,,,,,,,,
USC00110203,1/8/1903,,,,,0,0,,-5,-15,-6.7,,,,,,,,,,
USC00110203,1/9/1903,,,,,0,0,,-6.7,-16.7,-16.1,,,,,,,,,,
USC00110203,1/10/1903,,,,,0,0,,-10,-20.6,-10,,,,,,,,,,
USC00110203,1/11/1903,,,,,6.4,64,,-9.4,-17.8,-17.8,,,,,,,,,,
USC00110203,1/12/1903,,,,,0,0,,-15,-23.3,-18.9,,,,,,,,,,
USC00110203,1/13/1903,,,,,0,0,,-8.3,-18.9,-8.3,,,,,,,,,,
USC00110203,1/14/1903,,,,,0,0,,-6.7,-15,-6.7,,,,,,,,,,
USC00110203,1/15/1903,,,,,0,0,25,0.6,-6.7,-3.3,,,,,,,,,,
USC00110203,1/16/1903,,,,,0,0,,2.8,-6.7,0,,,,,,,,,,
USC00110203,1/17/1903,,,,,0,0,,0,-9.4,-9.4,,,,,,,,,,
USC00110203,1/18/1903,,,,,0,0,,-9.4,-15.6,-15,,,,,,,,,,
USC00110203,1/19/1903,,,,,0,0,,-3.9,-15.6,-6.7,,,,,,,,,,
USC00110203,1/20/1903,,,,,0,0,,1.7,-12.2,-1.1,,,,,,,,,,
USC00110203,1/21/1903,,,,,0,0,,-0.6,-12.2,-5.6,,,,,,,,,,
USC00110203,1/22/1903,,,,,0,0,,-1.1,-12.8,-6.1,,,,,,,,,,
USC00110203,1/23/1903,,,,,0,0,,-4.4,-16.7,-8.9,,,,,,,,,,
USC00110203,1/24/1903,,,,,0,0,,-3.3,-8.9,-5.6,,,,,,,,,,
USC00110203,1/25/1903,,,,,0,0,,-1.1,-7.8,-4.4,,,,,,,,,,
USC00110203,1/26/1903,,,,,0,0,,6.1,-5.6,4.4,,,,,,,,,,
USC00110203,1/27/1903,,,,,0,0,,4.4,1.1,1.1,,,,,,,,,,
USC00110203,1/28/1903,,,,,0,0,,5.6,-2.2,0.6,,,,,,,,,,
USC00110203,1/29/1903,,,,,0,0,,7.8,-2.2,-7.8,,,,,,,,,,
USC00110203,1/30/1903,,,,,0,0,,-2.2,-14.4,-9.4,,,,,,,,,,
USC00110203,1/31/1903,,,,,0,0,0,5,-11.1,0.6,,,,,,,,,,
USC00110203,2/1/1903,,,,,0,0,,6.1,-1.1,2.2,,,,,,,,,,
USC00110203,2/2/1903,,,,,5.1,51,,2.2,-2.2,-1.1,,,,,,,,,,
USC00110203,2/3/1903,,,,,5.1,51,,-1.1,-6.7,-6.7,,,,,,,,,,
USC00110203,2/4/1903,,,,,0,0,,-5.6,-12.2,-9.4,,,,,,,,,,
USC00110203,2/5/1903,,,,,0,0,,-3.9,-16.1,-8.3,,,,,,,,,,
USC00110203,2/6/1903,,,,,0,0,,-3.9,-15,-10.6,,,,,,,,,,
USC00110203,2/7/1903,,,,,0,0,,-0.6,-13.9,-8.3,,,,,,,,,,
USC00110203,2/8/1903,,,,,0,0,,-2.2,-12.8,-8.3,,,,,,,,,,
USC00110203,2/9/1903,,,,,0,0,,1.7,-13.9,-2.2,,,,,,,,,,
USC00110203,2/10/1903,,,,,0,0,,5,-3.9,2.8,,,,,,,,,,
USC00110203,2/11/1903,,,,,0,0,,4.4,1.1,1.7,,,,,,,,,,
USC00110203,2/12/1903,,,,,0,0,,2.2,-1.1,2.2,,,,,,,,,,
USC00110203,2/13/1903,,,,,0,0,,-0.6,-6.7,-5.6,,,,,,,,,,
USC00110203,2/14/1903,,,,,0,0,,-1.7,-9.4,-3.9,,,,,,,,,,
USC00110203,2/15/1903,,,,,5.1,51,203,-3.9,-10,-10,,,,,,,,,,
USC00110203,2/16/1903,,,,,0,0,,-9.4,-20.6,-16.7,,,,,,,,,,
USC00110203,2/17/1903,,,,,0,0,,-15,-25.6,-19.4,,,,,,,,,,
USC00110203,2/18/1903,,,,,0,0,,-15.6,-23.3,-19.4,,,,,,,,,,
USC00110203,2/19/1903,,,,,0,0,,-9.4,-22.8,-10.6,,,,,,,,,,
USC00110203,2/20/1903,,,,,0,0,,-2.8,-22.2,-10.6,,,,,,,,,,
USC00110203,2/21/1903,,,,,0,0,,-3.9,-10.6,-8.3,,,,,,,,,,
USC00110203,2/22/1903,,,,,0,0,,-1.7,-13.3,-1.7,,,,,,,,,,
USC00110203,2/23/1903,,,,,0,0,,0.6,-2.2,-1.7,,,,,,,,,,
USC00110203,2/24/1903,,,,,0,0,,1.1,-15,-1.7,,,,,,,,,,
USC00110203,2/25/1903,,,,,0,0,,1.7,-12.8,-0.6,,,,,,,,,,
USC00110203,2/26/1903,,,,,0,0,,7.8,-7.2,1.1,,,,,,,,,,
USC00110203,2/27/1903,,,,,0,0,,8.3,0,6.1,,,,,,,,,,
USC00110203,2/28/1903,,,,,0,0,0,6.1,-5.6,-5.6,,,,,,,,,,
USC00110203,3/1/1903,,,,,0,0,,-0.6,-11.1,-0.6,,,,,,,,,,
USC00110203,3/2/1903,,,,,0,0,,5,-4.4,1.1,,,,,,,,,,
USC00110203,3/3/1903,,,,,0,0,,2.8,-3.9,1.7,,,,,,,,,,
USC00110203,3/4/1903,,,,,0,0,,1.7,-1.1,0,,,,,,,,,,
USC00110203,3/5/1903,,,,,0,0,,5,0,1.1,,,,,,,,,,
USC00110203,3/6/1903,,,,,0,0,,4.4,-2.8,3.3,,,,,,,,,,
USC00110203,3/7/1903,,,,,25.4,0,,9.4,3.3,4.4,,,,,,,,,,
USC00110203,3/8/1903,,,,,0,0,,6.7,-1.7,2.2,,,,,,,,,,
USC00110203,3/9/1903,,,,,0,0,,3.9,3.3,2.2,,,,,,,,,,
USC00110203,3/10/1903,,,,,0,0,,3.9,1.7,2.8,,,,,,,,,,
USC00110203,3/11/1903,,,,,0,0,,6.1,2.2,2.2,,,,,,,,,,
USC00110203,3/12/1903,,,,,0,0,,10.6,1.7,3.9,,,,,,,,,,
USC00110203,3/13/1903,,,,,0,0,,17.2,0.6,10.6,,,,,,,,,,
USC00110203,3/14/1903,,,,,0,0,,10.6,-1.1,-1.1,,,,,,,,,,
USC00110203,3/15/1903,,,,,0,0,0,4.4,-1.1,1.1,,,,,,,,,,
USC00110203,3/16/1903,,,,,0,0,,15.6,1.7,11.1,,,,,,,,,,
USC00110203,3/17/1903,,,,,8.9,0,,11.7,2.8,4.4,,,,,,,,,,
USC00110203,3/18/1903,,,,,0,0,,23.9,2.2,13.9,,,,,,,,,,
USC00110203,3/19/1903,,,,,29.2,0,,17.2,2.2,13.3,,,,,,,,,,
USC00110203,3/20/1903,,,,,0,0,,13.9,1.1,3.3,,,,,,,,,,
USC00110203,3/21/1903,,,,,0,0,,8.3,-3.3,5,,,,,,,,,,
USC00110203,3/22/1903,,,,,0,0,,15,1.1,8.3,,,,,,,,,,
USC00110203,3/23/1903,,,,,2.5,25,,10,-1.7,0,,,,,,,,,,
USC00110203,3/24/1903,,,,,0,0,,11.1,-6.7,2.2,,,,,,,,,,
USC00110203,3/25/1903,,,,,0,0,,11.7,-1.1,7.2,,,,,,,,,,
USC00110203,3/26/1903,,,,,0,0,,18.3,0,11.1,,,,,,,,,,
