STATION,NAME,DATE,PRCP,SNWD,TAVG,TMAX,TMIN
SZ000003700,"ZUERICH FLUNTERN, SZ",8/25/1991,5.3,0,19.4,23.2,15.9
SZ000003700,"ZUERICH FLUNTERN, SZ",8/26/1991,0,0,20.4,26.2,15.3
SZ000003700,"ZUERICH FLUNTERN, SZ",8/27/1991,0,0,19.1,24.9,13.8
SZ000003700,"ZUERICH FLUNTERN, SZ",8/28/1991,0,0,17.2,24.1,12.1
SZ000003700,"ZUERICH FLUNTERN, SZ",8/29/1991,0,0,16.1,23.7,11.3
SZ000003700,"ZUERICH FLUNTERN, SZ",8/30/1991,0,0,15.8,23.8,10.1
SZ000003700,"ZUERICH FLUNTERN, SZ",8/31/1991,0,0,17.3,25.8,9.7
SZ000003700,"ZUERICH FLUNTERN, SZ",9/1/1991,0,0,18.9,26.9,11.8
SZ000003700,"ZUERICH FLUNTERN, SZ",9/2/1991,0,0,19.3,25.5,14.9
SZ000003700,"ZUERICH FLUNTERN, SZ",9/3/1991,0,0,19.3,25.5,14.4
SZ000003700,"ZUERICH FLUNTERN, SZ",9/4/1991,0,0,19.1,26.7,12.9
SZ000003700,"ZUERICH FLUNTERN, SZ",9/5/1991,0,0,20.2,27.7,13.5
SZ000003700,"ZUERICH FLUNTERN, SZ",9/6/1991,0,0,19.2,25.8,13.4
SZ000003700,"ZUERICH FLUNTERN, SZ",9/7/1991,0,0,15.7,20.9,11
SZ000003700,"ZUERICH FLUNTERN, SZ",9/8/1991,0,0,14.3,21.6,8
SZ000003700,"ZUERICH FLUNTERN, SZ",9/9/1991,0,0,16.3,25.1,9.1
SZ000003700,"ZUERICH FLUNTERN, SZ",9/10/1991,0,0,19.8,27.9,12.8
SZ000003700,"ZUERICH FLUNTERN, SZ",9/11/1991,19.2,0,18.9,23.5,15.9
SZ000003700,"ZUERICH FLUNTERN, SZ",9/12/1991,0.4,0,17.3,20,15.3
SZ000003700,"ZUERICH FLUNTERN, SZ",9/13/1991,0,0,15,16.3,13.8
SZ000003700,"ZUERICH FLUNTERN, SZ",9/14/1991,0,0,15.7,18.2,13.7
SZ000003700,"ZUERICH FLUNTERN, SZ",9/15/1991,0,0,17,21,14.4
SZ000003700,"ZUERICH FLUNTERN, SZ",9/16/1991,0.1,0,17.6,23.6,12.7
SZ000003700,"ZUERICH FLUNTERN, SZ",9/17/1991,0,0,18.3,22.5,14.8
SZ000003700,"ZUERICH FLUNTERN, SZ",9/18/1991,0,0,17.5,24.3,12.8
SZ000003700,"ZUERICH FLUNTERN, SZ",9/19/1991,0,0,17.3,25.1,11.4
SZ000003700,"ZUERICH FLUNTERN, SZ",9/20/1991,1.3,0,15.6,21.5,12
SZ000003700,"ZUERICH FLUNTERN, SZ",9/21/1991,0,0,17.4,24.2,12.7
SZ000003700,"ZUERICH FLUNTERN, SZ",9/22/1991,25.8,0,18.4,26,14.8
SZ000003700,"ZUERICH FLUNTERN, SZ",9/23/1991,0,0,13.5,14.8,10.3
SZ000003700,"ZUERICH FLUNTERN, SZ",9/24/1991,0,0,15.6,21.3,11.3
SZ000003700,"ZUERICH FLUNTERN, SZ",9/25/1991,0,0,16.8,23.6,12.5
SZ000003700,"ZUERICH FLUNTERN, SZ",9/26/1991,25.9,0,14.2,16.7,11.5
SZ000003700,"ZUERICH FLUNTERN, SZ",9/27/1991,6.2,0,10.9,13.4,7.3
SZ000003700,"ZUERICH FLUNTERN, SZ",9/28/1991,0,0,9.9,13.6,7.1
SZ000003700,"ZUERICH FLUNTERN, SZ",9/29/1991,3.8,0,11.3,12.9,9.2
SZ000003700,"ZUERICH FLUNTERN, SZ",9/30/1991,0.8,0,11.8,13.3,9.7
SZ000003700,"ZUERICH FLUNTERN, SZ",10/1/1991,0.5,0,13.2,18.2,10.4
SZ000003700,"ZUERICH FLUNTERN, SZ",10/2/1991,0,0,11.4,15.1,7
SZ000003700,"ZUERICH FLUNTERN, SZ",10/3/1991,0,0,10.1,16.6,4.9
SZ000003700,"ZUERICH FLUNTERN, SZ",10/4/1991,0,0,11.8,18.4,7.5
SZ000003700,"ZUERICH FLUNTERN, SZ",10/5/1991,2.4,0,13.1,19.5,8.7
SZ000003700,"ZUERICH FLUNTERN, SZ",10/6/1991,5.7,0,11.2,13.3,10.4
SZ000003700,"ZUERICH FLUNTERN, SZ",10/7/1991,0,0,12.1,13.6,10.8
SZ000003700,"ZUERICH FLUNTERN, SZ",10/8/1991,0,0,12.2,15.1,10
SZ000003700,"ZUERICH FLUNTERN, SZ",10/9/1991,0,0,12.5,18.7,8.9
SZ000003700,"ZUERICH FLUNTERN, SZ",10/10/1991,0,0,12.9,18.4,8.9
SZ000003700,"ZUERICH FLUNTERN, SZ",10/11/1991,0,0,11.3,13.7,9.8
SZ000003700,"ZUERICH FLUNTERN, SZ",10/12/1991,10.6,0,11.2,12.5,8.9
SZ000003700,"ZUERICH FLUNTERN, SZ",10/13/1991,0.4,0,10.9,12.4,8.6
SZ000003700,"ZUERICH FLUNTERN, SZ",10/14/1991,0,0,9.3,12.1,6.7
SZ000003700,"ZUERICH FLUNTERN, SZ",10/15/1991,0,0,11.7,16.2,8.9
SZ000003700,"ZUERICH FLUNTERN, SZ",10/16/1991,0,0,12.2,16.5,8.8
SZ000003700,"ZUERICH FLUNTERN, SZ",10/17/1991,5.6,0,12.6,15.3,8.3
SZ000003700,"ZUERICH FLUNTERN, SZ",10/18/1991,0.7,0,7.8,10.2,5.7
SZ000003700,"ZUERICH FLUNTERN, SZ",10/19/1991,4,0,5,6.9,2.9
SZ000003700,"ZUERICH FLUNTERN, SZ",10/20/1991,0.2,0,4.1,6.3,3
SZ000003700,"ZUERICH FLUNTERN, SZ",10/21/1991,0,0,3.8,7.2,1
SZ000003700,"ZUERICH FLUNTERN, SZ",10/22/1991,0,0,1.4,5.6,-1.8
SZ000003700,"ZUERICH FLUNTERN, SZ",10/23/1991,0,0,2.2,8.1,-1.9
SZ000003700,"ZUERICH FLUNTERN, SZ",10/24/1991,0,0,3.4,9.9,-0.4
SZ000003700,"ZUERICH FLUNTERN, SZ",10/25/1991,0,0,5.6,10.9,1.2
SZ000003700,"ZUERICH FLUNTERN, SZ",10/26/1991,0,0,5.1,8.9,3.1
SZ000003700,"ZUERICH FLUNTERN, SZ",10/27/1991,0,0,3.8,6.9,3
SZ000003700,"ZUERICH FLUNTERN, SZ",10/28/1991,0,0,5,8.2,3.1
SZ000003700,"ZUERICH FLUNTERN, SZ",10/29/1991,0,0,3.3,4.8,1.8
SZ000003700,"ZUERICH FLUNTERN, SZ",10/30/1991,1.5,0,4.4,7,2.5
SZ000003700,"ZUERICH FLUNTERN, SZ",10/31/1991,0,0,6.4,10.4,3.9
SZ000003700,"ZUERICH FLUNTERN, SZ",11/1/1991,0,0,5.2,7.9,3.7
SZ000003700,"ZUERICH FLUNTERN, SZ",11/2/1991,5,0,7.8,10.6,5.2
SZ000003700,"ZUERICH FLUNTERN, SZ",11/3/1991,24.3,0,10.8,16.6,7
SZ000003700,"ZUERICH FLUNTERN, SZ",11/4/1991,13.7,0,8.4,12.3,3.7
SZ000003700,"ZUERICH FLUNTERN, SZ",11/5/1991,3.5,0,5.4,7.5,3.6
SZ000003700,"ZUERICH FLUNTERN, SZ",11/6/1991,1.2,0,3.6,5.3,0.9
SZ000003700,"ZUERICH FLUNTERN, SZ",11/7/1991,0.1,0,3.8,7.4,0.6
SZ000003700,"ZUERICH FLUNTERN, SZ",11/8/1991,0.9,0,7.7,8.5,7.1
SZ000003700,"ZUERICH FLUNTERN, SZ",11/9/1991,9.6,0,5.4,8.5,1.2
SZ000003700,"ZUERICH FLUNTERN, SZ",11/10/1991,0,0,2.3,5.4,-0.6
SZ000003700,"ZUERICH FLUNTERN, SZ",11/11/1991,0.3,0,3.3,8.1,-0.6
SZ000003700,"ZUERICH FLUNTERN, SZ",11/12/1991,1,0,7.1,10.6,4.9
SZ000003700,"ZUERICH FLUNTERN, SZ",11/13/1991,11.7,0,8.3,12.4,2.5
SZ000003700,"ZUERICH FLUNTERN, SZ",11/14/1991,0.1,0,4.9,6.4,3.5
SZ000003700,"ZUERICH FLUNTERN, SZ",11/15/1991,3.8,0,4.3,5.9,2.4
SZ000003700,"ZUERICH FLUNTERN, SZ",11/16/1991,35.6,0,2.6,3.8,0.2
SZ000003700,"ZUERICH FLUNTERN, SZ",11/17/1991,0.2,150,1.1,3.6,-0.8
SZ000003700,"ZUERICH FLUNTERN, SZ",11/18/1991,9.6,80,2.1,6.2,-1
SZ000003700,"ZUERICH FLUNTERN, SZ",11/19/1991,0.3,20,6.7,10.4,4.9
SZ000003700,"ZUERICH FLUNTERN, SZ",11/20/1991,7.6,0,4.4,5.4,1.8
SZ000003700,"ZUERICH FLUNTERN, SZ",11/21/1991,0,0,2.1,2.4,1.6
SZ000003700,"ZUERICH FLUNTERN, SZ",11/22/1991,0,0,1.7,2.3,1.3
SZ000003700,"ZUERICH FLUNTERN, SZ",11/23/1991,0,0,2.1,2.6,1.6
SZ000003700,"ZUERICH FLUNTERN, SZ",11/24/1991,0,0,1.4,1.8,0.7
SZ000003700,"ZUERICH FLUNTERN, SZ",11/25/1991,0,0,2.2,5.1,0.6
SZ000003700,"ZUERICH FLUNTERN, SZ",11/26/1991,0,0,2.3,5.1,-1.1
SZ000003700,"ZUERICH FLUNTERN, SZ",11/27/1991,0,0,0.3,4.1,-1.6
SZ000003700,"ZUERICH FLUNTERN, SZ",11/28/1991,0,0,1,2.5,-0.3
SZ000003700,"ZUERICH FLUNTERN, SZ",11/29/1991,0,0,0.2,1,-1.1
SZ000003700,"ZUERICH FLUNTERN, SZ",11/30/1991,0,0,0.1,1,-0.9
SZ000003700,"ZUERICH FLUNTERN, SZ",12/1/1991,0,0,-0.9,-0.1,-1.6
SZ000003700,"ZUERICH FLUNTERN, SZ",12/2/1991,0,0,-0.8,0.3,-1.6
SZ000003700,"ZUERICH FLUNTERN, SZ",12/3/1991,0,0,-0.4,1.9,-1.6
SZ000003700,"ZUERICH FLUNTERN, SZ",12/4/1991,0,0,-1.5,-0.9,-2.1
SZ000003700,"ZUERICH FLUNTERN, SZ",12/5/1991,0.2,0,-1.3,1,-3.2
SZ000003700,"ZUERICH FLUNTERN, SZ",12/6/1991,0,0,-2,0.2,-4
SZ000003700,"ZUERICH FLUNTERN, SZ",12/7/1991,0,0,-1.9,1.7,-4.3
SZ000003700,"ZUERICH FLUNTERN, SZ",12/8/1991,0,0,-1.5,-0.2,-3.4
SZ000003700,"ZUERICH FLUNTERN, SZ",12/9/1991,0,0,-0.9,0.4,-5.8
SZ000003700,"ZUERICH FLUNTERN, SZ",12/10/1991,0,0,-6.4,-5.3,-7.6
SZ000003700,"ZUERICH FLUNTERN, SZ",12/11/1991,0,0,,-3.6,-7.6
SZ000003700,"ZUERICH FLUNTERN, SZ",12/12/1991,0,0,-5.1,-3.1,-6.6
SZ000003700,"ZUERICH FLUNTERN, SZ",12/13/1991,0,0,-5.3,-3.3,-6.1
SZ000003700,"ZUERICH FLUNTERN, SZ",12/14/1991,0,0,-4.5,-3.1,-5.6
SZ000003700,"ZUERICH FLUNTERN, SZ",12/15/1991,0,0,-4.7,-3.1,-5.7
SZ000003700,"ZUERICH FLUNTERN, SZ",12/16/1991,0,0,-3.1,-0.3,-5.5
SZ000003700,"ZUERICH FLUNTERN, SZ",12/17/1991,2.3,0,0.9,3.6,-2.4
SZ000003700,"ZUERICH FLUNTERN, SZ",12/18/1991,10,0,4.6,8.3,1.6
SZ000003700,"ZUERICH FLUNTERN, SZ",12/19/1991,7,0,4.3,9.7,1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",12/20/1991,7.6,0,3.6,10.1,-0.6
SZ000003700,"ZUERICH FLUNTERN, SZ",12/21/1991,18.1,60,1.5,5.7,-0.5
SZ000003700,"ZUERICH FLUNTERN, SZ",12/22/1991,3.5,0,7.9,9.6,5.7
SZ000003700,"ZUERICH FLUNTERN, SZ",12/23/1991,1.7,0,8.8,9.6,6.5
SZ000003700,"ZUERICH FLUNTERN, SZ",12/24/1991,0,0,3.8,6.9,-1.3
SZ000003700,"ZUERICH FLUNTERN, SZ",12/25/1991,0,0,-0.1,2.4,-2.3
SZ000003700,"ZUERICH FLUNTERN, SZ",12/26/1991,1.1,0,-0.2,2.2,-2.7
SZ000003700,"ZUERICH FLUNTERN, SZ",12/27/1991,0,0,1.8,2.8,-0.4
SZ000003700,"ZUERICH FLUNTERN, SZ",12/28/1991,0,0,-0.2,2.8,-2.1
SZ000003700,"ZUERICH FLUNTERN, SZ",12/29/1991,0,0,-2.2,-0.1,-4.1
SZ000003700,"ZUERICH FLUNTERN, SZ",12/30/1991,0,0,-1.6,1.9,-4.6
SZ000003700,"ZUERICH FLUNTERN, SZ",12/31/1991,0,0,-1.3,-0.5,-2.3
SZ000003700,"ZUERICH FLUNTERN, SZ",1/1/1992,0,0,-1.4,1.3,-3.3
SZ000003700,"ZUERICH FLUNTERN, SZ",1/2/1992,0,0,-1.1,3.3,-4.3
SZ000003700,"ZUERICH FLUNTERN, SZ",1/3/1992,0,0,-1.6,3.3,-5
SZ000003700,"ZUERICH FLUNTERN, SZ",1/4/1992,0,0,2,5.9,-1.7
SZ000003700,"ZUERICH FLUNTERN, SZ",1/5/1992,0,0,4.3,6.8,1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",1/6/1992,0,0,3.7,8.7,0.4
SZ000003700,"ZUERICH FLUNTERN, SZ",1/7/1992,0,0,2.2,5.6,-1.3
SZ000003700,"ZUERICH FLUNTERN, SZ",1/8/1992,0,0,6.1,9.7,1.9
SZ000003700,"ZUERICH FLUNTERN, SZ",1/9/1992,0.3,0,7.3,9.9,3.6
SZ000003700,"ZUERICH FLUNTERN, SZ",1/10/1992,6.5,0,2.2,3.7,0.4
SZ000003700,"ZUERICH FLUNTERN, SZ",1/11/1992,0,0,1.6,2.6,0
SZ000003700,"ZUERICH FLUNTERN, SZ",1/12/1992,0,0,-0.5,0.8,-1.7
SZ000003700,"ZUERICH FLUNTERN, SZ",1/13/1992,0,0,-0.4,0.6,-1.4
SZ000003700,"ZUERICH FLUNTERN, SZ",1/14/1992,0,0,0,1.8,-1.8
SZ000003700,"ZUERICH FLUNTERN, SZ",1/15/1992,0,0,0.8,3.6,-2.4
SZ000003700,"ZUERICH FLUNTERN, SZ",1/16/1992,0,0,0.8,1.6,-0.2
SZ000003700,"ZUERICH FLUNTERN, SZ",1/17/1992,0,0,0.4,2.8,-1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",1/18/1992,0,0,-0.7,1.8,-3.2
SZ000003700,"ZUERICH FLUNTERN, SZ",1/19/1992,8.3,0,-1.2,0.7,-4
SZ000003700,"ZUERICH FLUNTERN, SZ",1/20/1992,1.1,140,0.3,1.2,-2.2
SZ000003700,"ZUERICH FLUNTERN, SZ",1/21/1992,0,90,-6.2,-2.5,-9.6
SZ000003700,"ZUERICH FLUNTERN, SZ",1/22/1992,0,70,-8.2,-4.9,-10.2
SZ000003700,"ZUERICH FLUNTERN, SZ",1/23/1992,0,70,-7.2,-3.9,-9.6
SZ000003700,"ZUERICH FLUNTERN, SZ",1/24/1992,0,70,-5.3,-1.4,-8.8
SZ000003700,"ZUERICH FLUNTERN, SZ",1/25/1992,0,70,-3.9,-1.9,-5.7
SZ000003700,"ZUERICH FLUNTERN, SZ",1/26/1992,0,70,-3.9,-1.6,-5.9
SZ000003700,"ZUERICH FLUNTERN, SZ",1/27/1992,0,60,-3,-2,-4.3
SZ000003700,"ZUERICH FLUNTERN, SZ",1/28/1992,0,60,-2.8,-2.6,-3.2
SZ000003700,"ZUERICH FLUNTERN, SZ",1/29/1992,0,60,-3.1,-0.5,-5.4
SZ000003700,"ZUERICH FLUNTERN, SZ",1/30/1992,0,50,-2.4,1.9,-6
SZ000003700,"ZUERICH FLUNTERN, SZ",1/31/1992,0,50,-0.4,4.7,-2.4
SZ000003700,"ZUERICH FLUNTERN, SZ",2/1/1992,0,40,-1.6,2.3,-3.2
SZ000003700,"ZUERICH FLUNTERN, SZ",2/2/1992,0,30,-1.7,2.4,-4.2
SZ000003700,"ZUERICH FLUNTERN, SZ",2/3/1992,4,0,0,5.9,-4
SZ000003700,"ZUERICH FLUNTERN, SZ",2/4/1992,10.4,20,2.3,3.2,1.4
SZ000003700,"ZUERICH FLUNTERN, SZ",2/5/1992,2.7,0,4.6,6.3,3.1
SZ000003700,"ZUERICH FLUNTERN, SZ",2/6/1992,0.1,0,4.3,6.2,0.7
SZ000003700,"ZUERICH FLUNTERN, SZ",2/7/1992,0,0,0.6,3.1,-0.8
SZ000003700,"ZUERICH FLUNTERN, SZ",2/8/1992,0,0,-0.4,1.1,-1.9
SZ000003700,"ZUERICH FLUNTERN, SZ",2/9/1992,1.5,0,0.9,7.5,-2.7
SZ000003700,"ZUERICH FLUNTERN, SZ",2/10/1992,0,0,4.3,7.1,1
SZ000003700,"ZUERICH FLUNTERN, SZ",2/11/1992,3,0,2.5,4.9,0.4
SZ000003700,"ZUERICH FLUNTERN, SZ",2/12/1992,0.8,0,6.2,9.3,3.6
SZ000003700,"ZUERICH FLUNTERN, SZ",2/13/1992,11.4,0,4.6,7.5,2.8
SZ000003700,"ZUERICH FLUNTERN, SZ",2/14/1992,0,0,3.5,6.8,0.7
SZ000003700,"ZUERICH FLUNTERN, SZ",2/15/1992,14.6,0,2.8,6.3,0.3
SZ000003700,"ZUERICH FLUNTERN, SZ",2/16/1992,3.5,0,3.7,6.5,0.2
SZ000003700,"ZUERICH FLUNTERN, SZ",2/17/1992,4.6,30,-1.3,1,-2.7
SZ000003700,"ZUERICH FLUNTERN, SZ",2/18/1992,0.3,100,-4.2,-2.2,-7.1
SZ000003700,"ZUERICH FLUNTERN, SZ",2/19/1992,0,60,-6.4,-2.1,-10
SZ000003700,"ZUERICH FLUNTERN, SZ",2/20/1992,0,40,-6.3,-1.3,-10.3
SZ000003700,"ZUERICH FLUNTERN, SZ",2/21/1992,0,40,-3.3,2,-7.9
SZ000003700,"ZUERICH FLUNTERN, SZ",2/22/1992,0,30,-0.4,4.4,-4.9
SZ000003700,"ZUERICH FLUNTERN, SZ",2/23/1992,0,0,3,7.6,-0.2
SZ000003700,"ZUERICH FLUNTERN, SZ",2/24/1992,0,0,3.4,9.9,-1.7
SZ000003700,"ZUERICH FLUNTERN, SZ",2/25/1992,0,0,4.2,8.3,0.5
SZ000003700,"ZUERICH FLUNTERN, SZ",2/26/1992,0,0,5.4,10.3,2.5
SZ000003700,"ZUERICH FLUNTERN, SZ",2/27/1992,0,0,5.1,11.4,0.4
SZ000003700,"ZUERICH FLUNTERN, SZ",2/28/1992,0,0,5.7,12.3,1.7
SZ000003700,"ZUERICH FLUNTERN, SZ",2/29/1992,0,0,6.1,12.5,0.8
SZ000003700,"ZUERICH FLUNTERN, SZ",3/1/1992,0,0,6.7,14,1.2
SZ000003700,"ZUERICH FLUNTERN, SZ",3/2/1992,2.9,0,5.8,10.6,2.2
SZ000003700,"ZUERICH FLUNTERN, SZ",3/3/1992,0,0,6,11.1,1.7
SZ000003700,"ZUERICH FLUNTERN, SZ",3/4/1992,0,0,9.1,16.1,3.5
SZ000003700,"ZUERICH FLUNTERN, SZ",3/5/1992,0.1,0,6.7,9.6,3.1
SZ000003700,"ZUERICH FLUNTERN, SZ",3/6/1992,0.1,0,7.3,10.5,4.4
SZ000003700,"ZUERICH FLUNTERN, SZ",3/7/1992,0,0,5.9,11.8,1
SZ000003700,"ZUERICH FLUNTERN, SZ",3/8/1992,1,0,6.2,12.4,1.4
SZ000003700,"ZUERICH FLUNTERN, SZ",3/9/1992,0,0,9,14.2,5.6
SZ000003700,"ZUERICH FLUNTERN, SZ",3/10/1992,0.1,0,7.7,13,2.6
SZ000003700,"ZUERICH FLUNTERN, SZ",3/11/1992,0,0,6.8,9.7,3.2
SZ000003700,"ZUERICH FLUNTERN, SZ",3/12/1992,0.4,0,4.8,9.3,2.3
SZ000003700,"ZUERICH FLUNTERN, SZ",3/13/1992,5.2,0,7.6,9.7,6.5
SZ000003700,"ZUERICH FLUNTERN, SZ",3/14/1992,14.8,0,6.2,8.7,3.3
SZ000003700,"ZUERICH FLUNTERN, SZ",3/15/1992,22.1,0,6.4,7.5,5.8
SZ000003700,"ZUERICH FLUNTERN, SZ",3/16/1992,0.5,0,4.9,7.4,0.8
SZ000003700,"ZUERICH FLUNTERN, SZ",3/17/1992,0,0,4,10.5,-0.8
SZ000003700,"ZUERICH FLUNTERN, SZ",3/18/1992,0,0,6.5,12.7,0.3
SZ000003700,"ZUERICH FLUNTERN, SZ",3/19/1992,2.7,0,7.4,13.7,2.1
SZ000003700,"ZUERICH FLUNTERN, SZ",3/20/1992,0,0,8.8,11.8,6.4
SZ000003700,"ZUERICH FLUNTERN, SZ",3/21/1992,0,0,10.8,16.1,6.1
SZ000003700,"ZUERICH FLUNTERN, SZ",3/22/1992,8.7,0,5.9,8.5,3.3
SZ000003700,"ZUERICH FLUNTERN, SZ",3/23/1992,7.9,0,6.6,9.7,2
SZ000003700,"ZUERICH FLUNTERN, SZ",3/24/1992,7.1,0,1.7,3.4,0.7
SZ000003700,"ZUERICH FLUNTERN, SZ",3/25/1992,1.7,10,1.8,4,0
SZ000003700,"ZUERICH FLUNTERN, SZ",3/26/1992,0,0,3,6.5,-0.1
SZ000003700,"ZUERICH FLUNTERN, SZ",3/27/1992,0,0,3.6,7.7,0.1
SZ000003700,"ZUERICH FLUNTERN, SZ",3/28/1992,5.6,0,2.4,5.1,0.4
SZ000003700,"ZUERICH FLUNTERN, SZ",3/29/1992,0,0,3.8,8.3,0.8
SZ000003700,"ZUERICH FLUNTERN, SZ",3/30/1992,0,0,6.6,12.8,1.7
SZ000003700,"ZUERICH FLUNTERN, SZ",3/31/1992,9.6,0,6.4,12.8,1.7
SZ000003700,"ZUERICH FLUNTERN, SZ",4/1/1992,0.4,0,3.7,8.5,1.5
SZ000003700,"ZUERICH FLUNTERN, SZ",4/2/1992,8.4,0,5.8,11.3,1.1
SZ000003700,"ZUERICH FLUNTERN, SZ",4/3/1992,11.8,0,4.7,6.3,2.9
SZ000003700,"ZUERICH FLUNTERN, SZ",4/4/1992,5.7,0,5.6,8.8,3.4
SZ000003700,"ZUERICH FLUNTERN, SZ",4/5/1992,12.9,0,2.9,5,1.1
SZ000003700,"ZUERICH FLUNTERN, SZ",4/6/1992,0,0,3.5,6.8,0.6
SZ000003700,"ZUERICH FLUNTERN, SZ",4/7/1992,0,0,5.1,11.3,0
SZ000003700,"ZUERICH FLUNTERN, SZ",4/8/1992,0,0,6.5,13.9,1
SZ000003700,"ZUERICH FLUNTERN, SZ",4/9/1992,0,0,5.9,12.2,1.9
SZ000003700,"ZUERICH FLUNTERN, SZ",4/10/1992,0,0,7.8,14.2,1.2
SZ000003700,"ZUERICH FLUNTERN, SZ",4/11/1992,0,0,8.7,15.2,2.6
SZ000003700,"ZUERICH FLUNTERN, SZ",4/12/1992,0,0,11.3,17,2.8
SZ000003700,"ZUERICH FLUNTERN, SZ",4/13/1992,1.5,0,9.4,12.8,6.1
SZ000003700,"ZUERICH FLUNTERN, SZ",4/14/1992,0,0,10.2,15.1,5
SZ000003700,"ZUERICH FLUNTERN, SZ",4/15/1992,4.9,0,7.4,11.3,2.8
SZ000003700,"ZUERICH FLUNTERN, SZ",4/16/1992,0.4,0,2.9,7.5,0.6
SZ000003700,"ZUERICH FLUNTERN, SZ",4/17/1992,0.9,0,3.1,5.6,0.4
SZ000003700,"ZUERICH FLUNTERN, SZ",4/18/1992,1.7,0,3.1,5.6,1.1
SZ000003700,"ZUERICH FLUNTERN, SZ",4/19/1992,1.1,0,8.3,13.4,4.9
SZ000003700,"ZUERICH FLUNTERN, SZ",4/20/1992,0,0,9.5,13.8,5.6
SZ000003700,"ZUERICH FLUNTERN, SZ",4/21/1992,0,0,10.4,18.3,1.7
SZ000003700,"ZUERICH FLUNTERN, SZ",4/22/1992,6.2,0,13,16.6,9.6
SZ000003700,"ZUERICH FLUNTERN, SZ",4/23/1992,2.2,0,9.4,10.7,7.7
SZ000003700,"ZUERICH FLUNTERN, SZ",4/24/1992,0,0,13.2,20.9,5.6
SZ000003700,"ZUERICH FLUNTERN, SZ",4/25/1992,0,0,18,25.8,10.4
SZ000003700,"ZUERICH FLUNTERN, SZ",4/26/1992,8,0,17.6,23.5,12.2
SZ000003700,"ZUERICH FLUNTERN, SZ",4/27/1992,1.6,0,14.2,19.2,10.2
SZ000003700,"ZUERICH FLUNTERN, SZ",4/28/1992,11.5,0,10.7,17.6,6.6
SZ000003700,"ZUERICH FLUNTERN, SZ",4/29/1992,9.5,0,6.3,9.2,2.9
SZ000003700,"ZUERICH FLUNTERN, SZ",4/30/1992,0,0,6.7,11.2,3
SZ000003700,"ZUERICH FLUNTERN, SZ",5/1/1992,5.6,0,9.5,15.9,4
SZ000003700,"ZUERICH FLUNTERN, SZ",5/2/1992,0.5,0,9.4,12.7,5.7
