STATION,STATION_NAME,DATE,PRCP,SNWD,SNOW,TAVG,TMAX,TMIN,TOBS
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061113,-9999,-9999,-9999,-9999,80,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061114,-9999,-9999,-9999,-9999,83,52,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061115,-9999,-9999,-9999,-9999,78,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061116,-9999,-9999,-9999,-9999,68,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061117,-9999,-9999,-9999,-9999,70,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061118,-9999,-9999,-9999,-9999,65,52,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061119,-9999,-9999,-9999,-9999,63,45,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061120,-9999,-9999,-9999,-9999,61,38,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061121,-9999,-9999,-9999,-9999,60,44,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061122,0.56,-9999,-9999,-9999,48,43,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061123,0.02,-9999,-9999,-9999,52,38,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061124,-9999,-9999,-9999,-9999,62,38,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061125,-9999,-9999,-9999,-9999,63,38,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061126,0.09,-9999,-9999,-9999,48,42,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061127,0.02,-9999,-9999,-9999,52,43,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061128,-9999,-9999,-9999,-9999,56,38,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061129,0.18,-9999,-9999,-9999,53,42,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061130,-9999,-9999,-9999,-9999,58,38,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061201,0.00,-9999,-9999,-9999,58,38,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061202,0.13,-9999,-9999,-9999,60,39,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061203,0.29,-9999,-9999,-9999,57,40,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061204,0.00,-9999,-9999,-9999,60,47,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061205,0.00,-9999,-9999,-9999,62,45,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061206,0.00,-9999,-9999,-9999,69,43,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061207,0.00,-9999,-9999,-9999,71,47,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061208,0.50,-9999,-9999,-9999,62,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061209,0.00,-9999,-9999,-9999,60,52,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061210,1.48,-9999,-9999,-9999,59,43,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061211,0.17,-9999,-9999,-9999,60,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061212,0.00,-9999,-9999,-9999,60,48,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061213,0.00,-9999,-9999,-9999,64,43,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061214,0.00,-9999,-9999,-9999,64,45,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061215,0.00,-9999,-9999,-9999,64,43,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061216,0.00,-9999,-9999,-9999,64,40,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061217,0.00,-9999,-9999,-9999,70,45,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061218,0.00,-9999,-9999,-9999,72,47,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061219,0.00,-9999,-9999,-9999,60,48,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061220,0.00,-9999,-9999,-9999,71,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061221,0.00,-9999,-9999,-9999,78,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061222,0.00,-9999,-9999,-9999,73,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061223,0.00,-9999,-9999,-9999,71,52,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061224,0.00,-9999,-9999,-9999,68,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061225,0.01,-9999,-9999,-9999,56,45,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061226,0.57,-9999,-9999,-9999,60,49,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061227,0.57,-9999,-9999,-9999,60,45,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061228,0.01,-9999,-9999,-9999,60,48,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061229,0.00,-9999,-9999,-9999,63,45,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061230,0.00,-9999,-9999,-9999,68,40,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19061231,0.49,-9999,-9999,-9999,54,40,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070101,0.00,-9999,-9999,-9999,56,36,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070102,0.00,-9999,-9999,-9999,52,38,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070103,0.00,-9999,-9999,-9999,63,38,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070104,0.00,-9999,-9999,-9999,58,38,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070105,0.84,-9999,-9999,-9999,52,42,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070106,0.34,-9999,-9999,-9999,50,40,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070107,1.32,-9999,-9999,-9999,50,46,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070108,0.53,-9999,-9999,-9999,50,46,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070109,1.32,-9999,-9999,-9999,50,49,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070110,0.09,-9999,-9999,-9999,52,42,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070111,0.00,-9999,-9999,-9999,48,38,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070112,0.04,-9999,-9999,-9999,54,48,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070113,0.16,-9999,-9999,-9999,52,44,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070114,0.21,-9999,-9999,-9999,54,42,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070115,0.25,-9999,-9999,-9999,54,48,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070116,0.01,-9999,-9999,-9999,46,42,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070117,1.19,-9999,-9999,-9999,48,42,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070118,0.00,-9999,-9999,-9999,54,44,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070119,0.00,-9999,-9999,-9999,56,45,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070120,0.00,-9999,-9999,-9999,58,45,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070121,0.00,-9999,-9999,-9999,60,46,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070122,0.00,-9999,-9999,-9999,63,49,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070123,0.00,-9999,-9999,-9999,68,48,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070124,0.00,-9999,-9999,-9999,64,52,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070125,0.01,-9999,-9999,-9999,62,52,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070126,0.00,-9999,-9999,-9999,64,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070127,0.00,-9999,-9999,-9999,61,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070128,0.00,-9999,-9999,-9999,62,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070129,0.63,-9999,-9999,-9999,64,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070130,0.07,-9999,-9999,-9999,66,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070131,0.01,-9999,-9999,-9999,58,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070201,-9999,-9999,-9999,-9999,64,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070202,-9999,-9999,-9999,-9999,66,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070203,-9999,-9999,-9999,-9999,68,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070204,-9999,-9999,-9999,-9999,64,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070205,-9999,-9999,-9999,-9999,69,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070206,-9999,-9999,-9999,-9999,84,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070207,-9999,-9999,-9999,-9999,84,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070208,-9999,-9999,-9999,-9999,85,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070209,-9999,-9999,-9999,-9999,86,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070210,-9999,-9999,-9999,-9999,82,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070211,-9999,-9999,-9999,-9999,80,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070212,-9999,-9999,-9999,-9999,79,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070213,-9999,-9999,-9999,-9999,80,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070214,-9999,-9999,-9999,-9999,80,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070215,0.01,-9999,-9999,-9999,72,52,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070216,0.42,-9999,-9999,-9999,68,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070217,-9999,-9999,-9999,-9999,74,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070218,-9999,-9999,-9999,-9999,69,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070219,0.36,-9999,-9999,-9999,71,51,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070220,0.52,-9999,-9999,-9999,68,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070221,-9999,-9999,-9999,-9999,69,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070222,-9999,-9999,-9999,-9999,67,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070223,-9999,-9999,-9999,-9999,69,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070224,-9999,-9999,-9999,-9999,67,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070225,-9999,-9999,-9999,-9999,69,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070226,-9999,-9999,-9999,-9999,70,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070227,-9999,-9999,-9999,-9999,68,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070228,-9999,-9999,-9999,-9999,67,48,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070301,-9999,-9999,-9999,-9999,56,49,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070302,-9999,-9999,-9999,-9999,56,48,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070303,0.05,-9999,-9999,-9999,58,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070304,1.25,-9999,-9999,-9999,59,46,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070305,0.97,-9999,-9999,-9999,56,45,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070306,0.03,-9999,-9999,-9999,55,44,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070307,-9999,-9999,-9999,-9999,58,46,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070308,0.03,-9999,-9999,-9999,60,45,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070309,0.00,-9999,-9999,-9999,68,45,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070310,0.02,-9999,-9999,-9999,65,48,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070311,-9999,-9999,-9999,-9999,63,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070312,-9999,-9999,-9999,-9999,65,49,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070313,-9999,-9999,-9999,-9999,69,49,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070314,-9999,-9999,-9999,-9999,70,47,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070315,-9999,-9999,-9999,-9999,70,44,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070316,-9999,-9999,-9999,-9999,73,65,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070317,-9999,-9999,-9999,-9999,75,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070318,-9999,-9999,-9999,-9999,65,46,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070319,0.15,-9999,-9999,-9999,63,45,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070320,0.34,-9999,-9999,-9999,80,65,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070321,-9999,-9999,-9999,-9999,78,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070322,0.46,-9999,-9999,-9999,75,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070323,-9999,-9999,-9999,-9999,80,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070324,0.51,-9999,-9999,-9999,80,45,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070325,0.27,-9999,-9999,-9999,75,40,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070326,-9999,-9999,-9999,-9999,79,40,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070327,-9999,-9999,-9999,-9999,75,45,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070328,-9999,-9999,-9999,-9999,76,45,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070329,-9999,-9999,-9999,-9999,86,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070330,-9999,-9999,-9999,-9999,85,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070331,-9999,-9999,-9999,-9999,83,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070401,-9999,-9999,-9999,-9999,75,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070402,0.10,-9999,-9999,-9999,75,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070403,-9999,-9999,-9999,-9999,73,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070404,-9999,-9999,-9999,-9999,76,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070405,-9999,-9999,-9999,-9999,75,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070406,-9999,-9999,-9999,-9999,70,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070407,-9999,-9999,-9999,-9999,70,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070408,-9999,-9999,-9999,-9999,73,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070409,-9999,-9999,-9999,-9999,75,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070410,-9999,-9999,-9999,-9999,73,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070411,-9999,-9999,-9999,-9999,74,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070412,-9999,-9999,-9999,-9999,74,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070413,0.03,-9999,-9999,-9999,70,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070414,-9999,-9999,-9999,-9999,73,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070415,-9999,-9999,-9999,-9999,75,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070416,-9999,-9999,-9999,-9999,80,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070417,-9999,-9999,-9999,-9999,65,50,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070418,-9999,-9999,-9999,-9999,67,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070419,-9999,-9999,-9999,-9999,65,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070420,-9999,-9999,-9999,-9999,74,53,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070421,-9999,-9999,-9999,-9999,78,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070422,-9999,-9999,-9999,-9999,75,52,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070423,0.01,-9999,-9999,-9999,75,53,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070424,0.02,-9999,-9999,-9999,75,53,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070425,-9999,-9999,-9999,-9999,75,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070426,-9999,-9999,-9999,-9999,76,53,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070427,-9999,-9999,-9999,-9999,68,53,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070428,-9999,-9999,-9999,-9999,76,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070429,-9999,-9999,-9999,-9999,75,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070430,-9999,-9999,-9999,-9999,75,55,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070507,0.05,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070526,0.02,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070607,0.01,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070612,0.02,-9999,-9999,-9999,-9999,-9999,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070701,0.00,-9999,-9999,-9999,94,64,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070702,0.00,-9999,-9999,-9999,102,68,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070703,0.00,-9999,-9999,-9999,93,66,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070704,0.00,-9999,-9999,-9999,103,76,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070705,0.00,-9999,-9999,-9999,100,65,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070706,0.00,-9999,-9999,-9999,85,64,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070707,0.00,-9999,-9999,-9999,79,63,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070708,0.00,-9999,-9999,-9999,81,64,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070709,0.00,-9999,-9999,-9999,80,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070710,0.00,-9999,-9999,-9999,84,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070711,0.00,-9999,-9999,-9999,88,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070712,0.00,-9999,-9999,-9999,82,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070713,0.00,-9999,-9999,-9999,80,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070714,0.00,-9999,-9999,-9999,75,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070715,0.00,-9999,-9999,-9999,75,59,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070716,0.00,-9999,-9999,-9999,79,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070717,0.00,-9999,-9999,-9999,80,53,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070718,0.00,-9999,-9999,-9999,80,54,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070719,0.00,-9999,-9999,-9999,81,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070720,0.00,-9999,-9999,-9999,85,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070721,0.00,-9999,-9999,-9999,89,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070722,0.00,-9999,-9999,-9999,83,63,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070723,0.00,-9999,-9999,-9999,84,62,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070724,0.00,-9999,-9999,-9999,81,62,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070725,0.00,-9999,-9999,-9999,78,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070726,0.00,-9999,-9999,-9999,76,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070727,0.00,-9999,-9999,-9999,77,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070728,0.00,-9999,-9999,-9999,78,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070729,0.00,-9999,-9999,-9999,75,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070730,0.00,-9999,-9999,-9999,78,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070731,0.00,-9999,-9999,-9999,85,59,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070801,0.00,-9999,-9999,-9999,83,62,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070802,0.00,-9999,-9999,-9999,82,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070803,0.00,-9999,-9999,-9999,61,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070804,0.00,-9999,-9999,-9999,80,63,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070805,0.00,-9999,-9999,-9999,81,63,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070806,0.00,-9999,-9999,-9999,80,62,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070807,0.00,-9999,-9999,-9999,80,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070808,0.00,-9999,-9999,-9999,82,59,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070809,0.00,-9999,-9999,-9999,85,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070810,0.00,-9999,-9999,-9999,81,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070811,0.00,-9999,-9999,-9999,79,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070812,0.00,-9999,-9999,-9999,77,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070813,0.00,-9999,-9999,-9999,76,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070814,0.00,-9999,-9999,-9999,75,62,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070815,0.00,-9999,-9999,-9999,75,61,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070816,0.00,-9999,-9999,-9999,76,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070817,0.00,-9999,-9999,-9999,81,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070818,0.00,-9999,-9999,-9999,82,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070819,0.00,-9999,-9999,-9999,81,57,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070820,0.00,-9999,-9999,-9999,84,59,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070821,0.00,-9999,-9999,-9999,86,58,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070822,0.00,-9999,-9999,-9999,82,56,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070823,0.00,-9999,-9999,-9999,80,60,-9999
GHCND:USW00093134,LOS ANGELES DOWNTOWN USC CA US,19070824,0.00,-9999,-9999,-9999,80,56,-9999
